Gene stable ID	Gene name	Chromosome/scaffold name	Gene start (bp)
ENSG00000204006	C1orf185	1	51102221
ENSG00000123091	RNF11	1	51236273
ENSG00000085831	TTC39A	1	51287258
ENSG00000085832	EPS15	1	51354263
ENSG00000117859	OSBPL9	1	51577179
ENSG00000078618	NRDC	1	51789191
ENSG00000169213	RAB3B	1	51907956
ENSG00000117862	TXNDC12	1	52020131
ENSG00000198841	KTI12	1	52032103
ENSG00000134717	BTF3L4	1	52056199
ENSG00000157077	ZFYVE9	1	52142089
ENSG00000154222	CC2D1B	1	52345723
ENSG00000085840	ORC1	1	52372829
ENSG00000134748	PRPF38A	1	52404602
ENSG00000134744	TUT4	1	52408282
ENSG00000116157	GPX7	1	52602371
ENSG00000182183	SHISAL2A	1	52633168
ENSG00000162377	COA7	1	52684449
ENSG00000162378	ZYG11B	1	52726453
ENSG00000203995	ZYG11A	1	52842511
ENSG00000121310	ECHDC2	1	52895910
ENSG00000116171	SCP2	1	52927276
ENSG00000174348	PODN	1	53062052
ENSG00000162383	SLC1A7	1	53087179
ENSG00000157184	CPT2	1	53196792
ENSG00000162384	CZIB	1	53214099
ENSG00000162385	MAGOH	1	53226900
ENSG00000157193	LRP8	1	53242364
ENSG00000143006	DMRTB1	1	53459399
ENSG00000174332	GLIS1	1	53506237
ENSG00000058804	NDC1	1	53765478
ENSG00000058799	YIPF1	1	53851719
ENSG00000211452	DIO1	1	53891239
ENSG00000081870	HSPB11	1	53916574
ENSG00000116212	LRRC42	1	53946085
ENSG00000203985	LDLRAD1	1	54007298
ENSG00000116209	TMEM59	1	54026681
ENSG00000116205	TCEANC2	1	54053584
ENSG00000157211	CDCP2	1	54132968
ENSG00000215883	CYB5RL	1	54169651
ENSG00000116221	MRPL37	1	54184041
ENSG00000157216	SSBP3	1	54225433
ENSG00000162390	ACOT11	1	54542257
ENSG00000162391	FAM151A	1	54609181
ENSG00000184313	MROH7	1	54641754
ENSG00000271723	MROH7-TTC4	1	54641786
ENSG00000243725	TTC4	1	54715861
ENSG00000162396	PARS2	1	54756898
ENSG00000006555	TTC22	1	54779712
ENSG00000162398	LEXM	1	54806063
ENSG00000116133	DHCR24	1	54849627
ENSG00000143001	TMEM61	1	54980628
ENSG00000162399	BSND	1	54998933
ENSG00000169174	PCSK9	1	55039447
ENSG00000162402	USP24	1	55066359
ENSG00000162407	PLPP3	1	56494761
ENSG00000162409	PRKAA2	1	56645314
ENSG00000187889	FYB2	1	56718789
ENSG00000157131	C8A	1	56854797
ENSG00000021852	C8B	1	56929207
ENSG00000173406	DAB1	1	56994778
ENSG00000162600	OMA1	1	58415384
ENSG00000184292	TACSTD2	1	58575433
ENSG00000162601	MYSM1	1	58643440
ENSG00000177606	JUN	1	58776845
ENSG00000172456	FGGY	1	59296638
ENSG00000134709	HOOK1	1	59814786
ENSG00000134716	CYP2J2	1	59893308
ENSG00000162598	C1orf87	1	59987269
ENSG00000162599	NFIA	1	60865259
ENSG00000162604	TM2D1	1	61681046
ENSG00000132849	PATJ	1	61742477
ENSG00000240563	L1TD1	1	62194849
ENSG00000132854	KANK4	1	62236165
ENSG00000162607	USP1	1	62436297
ENSG00000116641	DOCK7	1	62454298
ENSG00000132855	ANGPTL3	1	62597520
ENSG00000125703	ATG4C	1	62784132
ENSG00000187140	FOXD3	1	63322567
ENSG00000088035	ALG6	1	63367575
ENSG00000142856	ITGB3BP	1	63440770
ENSG00000203965	EFCAB7	1	63523372
ENSG00000079739	PGM1	1	63593411
ENSG00000185483	ROR1	1	63774017
ENSG00000177414	UBE2U	1	64203623
ENSG00000158966	CACHD1	1	64470129
ENSG00000162437	RAVER2	1	64745095
ENSG00000162434	JAK1	1	64833229
ENSG00000162433	AK4	1	65147549
ENSG00000116675	DNAJC6	1	65248219
ENSG00000213625	LEPROT	1	65420587
ENSG00000116678	LEPR	1	65420652
ENSG00000184588	PDE4B	1	65792514
ENSG00000118473	SGIP1	1	66533267
ENSG00000152760	DYNLT5	1	66752459
ENSG00000172410	INSL5	1	66797740
ENSG00000152763	DNAI4	1	66812885
ENSG00000198160	MIER1	1	66924895
ENSG00000116704	SLC35D1	1	66999350
ENSG00000203963	C1orf141	1	67092165
ENSG00000162594	IL23R	1	67138907
ENSG00000081985	IL12RB2	1	67307364
ENSG00000142864	SERBP1	1	67407810
ENSG00000116717	GADD45A	1	67685201
ENSG00000172380	GNG12	1	67701475
ENSG00000162595	DIRAS3	1	68045886
ENSG00000116729	WLS	1	68098473
ENSG00000116745	RPE65	1	68428822
ENSG00000024526	DEPDC1	1	68474152
ENSG00000033122	LRRC7	1	69567922
ENSG00000066557	LRRC40	1	70144805
ENSG00000116754	SRSF11	1	70205682
ENSG00000118454	ANKRD13C	1	70258999
ENSG00000116761	CTH	1	70411218
ENSG00000050628	PTGER3	1	70852353
ENSG00000132485	ZRANB2	1	71063291
ENSG00000172260	NEGR1	1	71395943
ENSG00000162620	LRRIQ3	1	74026015
ENSG00000259030	FPGT-TNNI3K	1	74198235
ENSG00000254685	FPGT	1	74198238
ENSG00000116783	TNNI3K	1	74235387
ENSG00000162621	LRRC53	1	74469376
ENSG00000178965	ERICH3	1	74568117
ENSG00000116791	CRYZ	1	74705482
ENSG00000162623	TYW3	1	74733152
ENSG00000162624	LHX8	1	75128434
ENSG00000137968	SLC44A5	1	75202129
ENSG00000117054	ACADM	1	75724431
ENSG00000137955	RABGGTB	1	75786197
ENSG00000057468	MSH4	1	75796882
ENSG00000154007	ASB17	1	75918873
ENSG00000184005	ST6GALNAC3	1	76074746
ENSG00000117069	ST6GALNAC5	1	76867480
ENSG00000142892	PIGK	1	77088989
ENSG00000154027	AK5	1	77282019
ENSG00000036549	ZZZ3	1	77562416
ENSG00000077254	USP33	1	77695987
ENSG00000180488	MIGA1	1	77779624
ENSG00000162614	NEXN	1	77888513
ENSG00000162613	FUBP1	1	77944055
ENSG00000162616	DNAJB4	1	77979175
ENSG00000137960	GIPC2	1	77979542
ENSG00000122420	PTGFR	1	78303884
ENSG00000137959	IFI44L	1	78619902
ENSG00000137965	IFI44	1	78649796
ENSG00000162618	ADGRL4	1	78889764
ENSG00000117114	ADGRL2	1	81306147
ENSG00000137941	TTLL7	1	83865024
ENSG00000142875	PRKACB	1	84078062
ENSG00000203943	SAMD13	1	84298366
ENSG00000137976	DNASE2B	1	84398484
ENSG00000117133	RPF1	1	84479259
ENSG00000174021	GNG5	1	84498323
ENSG00000122432	SPATA1	1	84506300
ENSG00000117151	CTBS	1	84549611
ENSG00000117155	SSX2IP	1	84643706
ENSG00000171517	LPAR3	1	84811602
ENSG00000153898	MCOLN2	1	84925583
ENSG00000162643	DNAI3	1	84999147
ENSG00000055732	MCOLN3	1	85018082
ENSG00000097096	SYDE2	1	85156889
ENSG00000162642	C1orf52	1	85249953
ENSG00000142867	BCL10	1	85265776
ENSG00000153904	DDAH1	1	85318481
ENSG00000142871	CCN1	1	85580761
ENSG00000117174	ZNHIT6	1	85649417
ENSG00000171502	COL24A1	1	85729233
ENSG00000122417	ODF2L	1	86346824
ENSG00000137975	CLCA2	1	86424171
ENSG00000016490	CLCA1	1	86468368
ENSG00000016602	CLCA4	1	86547078
ENSG00000097033	SH3GLB1	1	86704570
ENSG00000183291	SELENOF	1	86862445
ENSG00000153936	HS2ST1	1	86914635
ENSG00000143013	LMO4	1	87328880
ENSG00000065243	PKN2	1	88684222
ENSG00000137947	GTF2B	1	88852633
ENSG00000137944	KYAT3	1	88935773
ENSG00000213516	RBMXL1	1	88979456
ENSG00000117226	GBP3	1	89006679
ENSG00000117228	GBP1	1	89051882
ENSG00000162645	GBP2	1	89106132
ENSG00000213512	GBP7	1	89131742
ENSG00000162654	GBP4	1	89181144
ENSG00000154451	GBP5	1	89256189
ENSG00000183347	GBP6	1	89364059
ENSG00000197147	LRRC8B	1	89524829
ENSG00000171488	LRRC8C	1	89633072
ENSG00000171492	LRRC8D	1	89821014
ENSG00000162664	ZNF326	1	89995110
ENSG00000143032	BARHL2	1	90711539
ENSG00000122482	ZNF644	1	90915298
ENSG00000162669	HFM1	1	91260766
ENSG00000097046	CDC7	1	91500851
ENSG00000069702	TGFBR3	1	91680343
ENSG00000137948	BRDT	1	91949343
ENSG00000172031	EPHX4	1	92029985
ENSG00000230667	SETSIP	1	92074533
ENSG00000189195	BTBD8	1	92080305
ENSG00000203910	C1orf146	1	92217915
ENSG00000174842	GLMN	1	92246402
ENSG00000122484	RPAP2	1	92299059
ENSG00000162676	GFI1	1	92473043
ENSG00000067208	EVI5	1	92508696
ENSG00000122406	RPL5	1	92832013
ENSG00000154511	DIPK1A	1	92832737
ENSG00000143033	MTF2	1	93079235
ENSG00000117500	TMED5	1	93149742
ENSG00000122483	CCDC18	1	93179919
ENSG00000117505	DR1	1	93345907
ENSG00000137942	FNBP1L	1	93448118
ENSG00000137936	BCAR3	1	93561741
ENSG00000067334	DNTTIP2	1	93866284
ENSG00000023909	GCLM	1	93885199
ENSG00000198691	ABCA4	1	93992834
ENSG00000137962	ARHGAP29	1	94148988
ENSG00000117528	ABCD3	1	94418389
ENSG00000117525	F3	1	94529173
ENSG00000143036	SLC44A3	1	94820342
ENSG00000117519	CNN3	1	94896949
ENSG00000172339	ALG14	1	94974405
ENSG00000152078	TLCD4	1	95117355
ENSG00000271092	TLCD4-RWDD3	1	95117923
ENSG00000122481	RWDD3	1	95234210
ENSG00000117569	PTBP2	1	96721665
ENSG00000188641	DPYD	1	97077743
ENSG00000162627	SNX7	1	98661701
ENSG00000117598	PLPPR5	1	98890245
ENSG00000117600	PLPPR4	1	99264292
ENSG00000099260	PALMD	1	99646113
ENSG00000156869	FRRS1	1	99703970
ENSG00000162688	AGL	1	99850361
ENSG00000117620	SLC35A3	1	99969351
ENSG00000156875	MFSD14A	1	100038095
ENSG00000156876	SASS6	1	100083563
ENSG00000122435	TRMT13	1	100133150
ENSG00000122477	LRRC39	1	100148448
ENSG00000137992	DBT	1	100186919
ENSG00000137996	RTCA	1	100266216
ENSG00000079335	CDC14A	1	100345001
ENSG00000181656	GPR88	1	100538139
ENSG00000162692	VCAM1	1	100719742
ENSG00000162694	EXTL2	1	100872372
ENSG00000162695	SLC30A7	1	100896076
ENSG00000117543	DPH5	1	100989623
ENSG00000170989	S1PR1	1	101236865
ENSG00000118733	OLFM3	1	101802560
ENSG00000060718	COL11A1	1	102876467
ENSG00000185946	RNPC3	1	103525691
ENSG00000240038	AMY2B	1	103553815
ENSG00000243480	AMY2A	1	103617427
ENSG00000237763	AMY1A	1	103655760
ENSG00000174876	AMY1B	1	103687415
ENSG00000187733	AMY1C	1	103745323
ENSG00000198890	PRMT6	1	107056674
ENSG00000162631	NTNG1	1	107140007
ENSG00000134215	VAV3	1	107571161
ENSG00000085491	SLC25A24	1	108134043
ENSG00000196427	NBPF4	1	108222464
ENSG00000186086	NBPF6	1	108450282
ENSG00000162636	FAM102B	1	108560089
ENSG00000162639	HENMT1	1	108648290
ENSG00000134186	PRPF38B	1	108692310
ENSG00000143107	FNDC7	1	108712908
ENSG00000116266	STXBP3	1	108746674
ENSG00000162641	AKNAD1	1	108815898
ENSG00000121957	GPSM2	1	108875350
ENSG00000121940	CLCC1	1	108881885
ENSG00000085433	WDR47	1	108970214
ENSG00000197780	TAF13	1	109062496
ENSG00000215717	TMEM167B	1	109090764
ENSG00000179902	C1orf194	1	109105951
ENSG00000116299	ELAPOR1	1	109113679
ENSG00000031698	SARS1	1	109213918
ENSG00000143126	CELSR2	1	109249539
ENSG00000134222	PSRC1	1	109279556
ENSG00000221986	MYBPHL	1	109292365
ENSG00000134243	SORT1	1	109309568
ENSG00000143106	PSMA5	1	109399042
ENSG00000143028	SYPL2	1	109466546
ENSG00000162650	ATXN7L2	1	109483479
ENSG00000174151	CYB561D1	1	109494052
ENSG00000181754	AMIGO1	1	109504178
ENSG00000156097	GPR61	1	109539872
ENSG00000065135	GNAI3	1	109548615
ENSG00000134183	GNAT2	1	109603091
ENSG00000116337	AMPD2	1	109616104
ENSG00000168765	GSTM4	1	109656099
ENSG00000213366	GSTM2	1	109668022
ENSG00000134184	GSTM1	1	109687814
ENSG00000134201	GSTM5	1	109711780
ENSG00000134202	GSTM3	1	109733932
ENSG00000198758	EPS8L3	1	109750080
ENSG00000184371	CSF1	1	109910242
ENSG00000168710	AHCYL1	1	109984765
ENSG00000143093	STRIP1	1	110031577
ENSG00000156150	ALX3	1	110059870
ENSG00000186150	UBL4B	1	110112443
ENSG00000197106	SLC6A17	1	110150494
ENSG00000116396	KCNC4	1	110210314
ENSG00000162775	RBM15	1	110338506
ENSG00000168679	SLC16A4	1	110362851
ENSG00000134248	LAMTOR5	1	110401249
ENSG00000143125	PROK1	1	110451149
ENSG00000143105	KCNA10	1	110517217
ENSG00000177301	KCNA2	1	110519837
ENSG00000177272	KCNA3	1	110672465
ENSG00000143119	CD53	1	110871188
ENSG00000121931	LRIF1	1	110947190
ENSG00000156171	DRAM2	1	111117163
ENSG00000134255	CEPT1	1	111139627
ENSG00000162777	DENND2D	1	111185969
ENSG00000064886	CHI3L2	1	111200771
ENSG00000134216	CHIA	1	111290851
ENSG00000173947	PIFO	1	111346600
ENSG00000085465	OVGP1	1	111414319
ENSG00000116455	WDR77	1	111439890
ENSG00000116459	ATP5PB	1	111448864
ENSG00000143110	C1orf162	1	111473792
ENSG00000121933	TMIGD3	1	111483348
ENSG00000282608	ADORA3	1	111499429
ENSG00000116473	RAP1A	1	111542218
ENSG00000197852	INKA2	1	111680630
ENSG00000064703	DDX20	1	111754832
ENSG00000171385	KCND3	1	111770662
ENSG00000143079	CTTNBP2NL	1	112396214
ENSG00000134245	WNT2B	1	112466541
ENSG00000007341	ST7L	1	112523514
ENSG00000116489	CAPZA1	1	112619805
ENSG00000155363	MOV10	1	112673141
ENSG00000155366	RHOC	1	112701127
ENSG00000155367	PPM1J	1	112709994
ENSG00000184599	TAFA3	1	112718905
ENSG00000155380	SLC16A1	1	112911847
ENSG00000198799	LRIG2	1	113073198
ENSG00000081026	MAGI3	1	113390515
ENSG00000116793	PHTF1	1	113696831
ENSG00000081019	RSBN1	1	113761832
ENSG00000134242	PTPN22	1	113813811
ENSG00000188761	BCL2L15	1	113876816
ENSG00000134262	AP4B1	1	113894194
ENSG00000118655	DCLRE1B	1	113905213
ENSG00000163349	HIPK1	1	113929324
ENSG00000116774	OLFML3	1	113979391
ENSG00000134207	SYT6	1	114089291
ENSG00000197323	TRIM33	1	114392790
ENSG00000116752	BCAS2	1	114567557
ENSG00000175984	DENND2C	1	114582848
ENSG00000116748	AMPD1	1	114673090
ENSG00000213281	NRAS	1	114704469
ENSG00000009307	CSDE1	1	114716913
ENSG00000052723	SIKE1	1	114769479
ENSG00000198765	SYCP1	1	114854863
ENSG00000134200	TSHB	1	115029826
ENSG00000134198	TSPAN2	1	115048011
ENSG00000134259	NGF	1	115285904
ENSG00000173218	VANGL1	1	115641970
ENSG00000118729	CASQ2	1	115700021
ENSG00000177551	NHLH2	1	115836377
ENSG00000163393	SLC22A15	1	115976513
ENSG00000173212	MAB21L3	1	116111399
ENSG00000163399	ATP1A1	1	116372668
ENSG00000116815	CD58	1	116514534
ENSG00000143061	IGSF3	1	116574399
ENSG00000116824	CD2	1	116754430
ENSG00000134247	PTGFRN	1	116909916
ENSG00000134256	CD101	1	117001750
ENSG00000116830	TTF2	1	117060326
ENSG00000134253	TRIM45	1	117111060
ENSG00000134258	VTCN1	1	117143587
ENSG00000198162	MAN1A2	1	117367449
ENSG00000183508	TENT5C	1	117606048
ENSG00000196505	GDAP2	1	117863485
ENSG00000065183	WDR3	1	117929720
ENSG00000155761	SPAG17	1	117953590
ENSG00000092607	TBX15	1	118883046
ENSG00000116874	WARS2	1	119031216
ENSG00000116882	HAO2	1	119368779
ENSG00000203859	HSD3B2	1	119414931
ENSG00000203857	HSD3B1	1	119507198
ENSG00000143067	ZNF697	1	119619377
ENSG00000092621	PHGDH	1	119648411
ENSG00000134240	HMGCS2	1	119748002
ENSG00000134193	REG4	1	119794017
ENSG00000134249	ADAM30	1	119893533
ENSG00000134250	NOTCH2	1	119911553
ENSG00000265808	SEC22B	1	120150898
ENSG00000286106	NOTCH2NLR	1	120723912
ENSG00000273136	NBPF26	1	120723949
ENSG00000263353	PPIAL4A	1	120889771
ENSG00000198019	FCGR1B	1	121087345
ENSG00000188610	FAM72B	1	121167646
ENSG00000171943	SRGAP2C	1	121184811
ENSG00000273213	H3-2	1	143894544
ENSG00000263513	FAM72C	1	143955287
ENSG00000271567	PPIAL4E	1	144372875
ENSG00000266338	NBPF15	1	144421390
ENSG00000279782	PPIAL4F	1	144592893
ENSG00000196369	SRGAP2B	1	144887265
ENSG00000215784	FAM72D	1	145095974
ENSG00000289549	PPIAL4D	1	145241415
ENSG00000162825	NBPF20	1	145289900
ENSG00000117262	GPR89A	1	145607988
ENSG00000174827	PDZK1	1	145670852
ENSG00000117281	CD160	1	145719471
ENSG00000265491	RNF115	1	145738868
ENSG00000186141	POLR3C	1	145824088
ENSG00000186364	NUDT17	1	145845630
ENSG00000131788	PIAS3	1	145848522
ENSG00000198483	ANKRD35	1	145866560
ENSG00000143127	ITGA10	1	145891208
ENSG00000131779	PEX11B	1	145911350
ENSG00000265241	RBM8A	1	145921556
ENSG00000271601	LIX1L	1	145933423
ENSG00000272031	ANKRD34A	1	145959441
ENSG00000121851	POLR3GL	1	145964690
ENSG00000265972	TXNIP	1	145992435
ENSG00000168509	HJV	1	146017468
ENSG00000271425	NBPF10	1	146064711
ENSG00000264343	NOTCH2NLA	1	146146203
ENSG00000270339	PPIAL4H	1	146344006
ENSG00000268043	NBPF12	1	146938744
ENSG00000131791	PRKAB2	1	147155106
ENSG00000131781	FMO5	1	147175351
ENSG00000131778	CHD1L	1	147242654
ENSG00000116128	BCL9	1	147541501
ENSG00000162836	ACP6	1	147629652
ENSG00000265107	GJA5	1	147756199
ENSG00000121634	GJA8	1	147902795
ENSG00000188092	GPR89B	1	147928393
ENSG00000263956	NBPF11	1	148102047
ENSG00000236334	PPIAL4G	1	148482548
ENSG00000270629	NBPF14	1	148531385
ENSG00000286019	NOTCH2NLB	1	148607040
ENSG00000177144	NUDT4B	1	148748774
ENSG00000178104	PDE4DIP	1	148808181
ENSG00000269713	NBPF9	1	149054027
ENSG00000286219	NOTCH2NLC	1	149390621
ENSG00000271383	NBPF19	1	149475045
ENSG00000288867	PPIAL4C	1	149583848
ENSG00000150337	FCGR1A	1	149782671
ENSG00000203814	H2BC18	1	149782689
ENSG00000183598	H3C13	1	149813225
ENSG00000270882	H4C14	1	149832657
ENSG00000203811	H3C14	1	149840687
ENSG00000288825	H2AC18	1	149842218
ENSG00000288859	H2AC19	1	149851061
ENSG00000203852	H3C15	1	149852608
ENSG00000270276	H4C15	1	149854045
ENSG00000184678	H2BC21	1	149884459
ENSG00000184260	H2AC20	1	149886918
ENSG00000184270	H2AC21	1	149887469
ENSG00000178096	BOLA1	1	149887890
ENSG00000159164	SV2A	1	149903318
ENSG00000143368	SF3B4	1	149923317
ENSG00000014914	MTMR11	1	149928651
ENSG00000264522	OTUD7B	1	149937812
ENSG00000136631	VPS45	1	150067279
ENSG00000023902	PLEKHO1	1	150149183
ENSG00000143401	ANP32E	1	150218417
ENSG00000118298	CA14	1	150257251
ENSG00000117362	APH1A	1	150265399
ENSG00000118292	C1orf54	1	150268200
ENSG00000159208	CIART	1	150282543
ENSG00000266472	MRPS21	1	150293861
ENSG00000117360	PRPF3	1	150321479
ENSG00000163125	RPRD2	1	150363091
ENSG00000143374	TARS2	1	150487414
ENSG00000143369	ECM1	1	150508062
ENSG00000143382	ADAMTSL4	1	150549369
ENSG00000143384	MCL1	1	150560895
ENSG00000143420	ENSA	1	150600851
ENSG00000143457	GOLPH3L	1	150646230
ENSG00000143452	HORMAD1	1	150698060
ENSG00000163131	CTSS	1	150730079
ENSG00000143387	CTSK	1	150794880
ENSG00000143437	ARNT	1	150809713
ENSG00000283324	CTXND2	1	150887136
ENSG00000143379	SETDB1	1	150926263
ENSG00000143418	CERS2	1	150960583
ENSG00000143412	ANXA9	1	150982249
ENSG00000143409	MINDY1	1	150996549
ENSG00000143363	PRUNE1	1	151008420
ENSG00000163141	BNIPL	1	151036321
ENSG00000143443	C1orf56	1	151047751
ENSG00000197622	CDC42SE1	1	151050971
ENSG00000213190	MLLT11	1	151060397
ENSG00000143458	GABPB2	1	151070578
ENSG00000143434	SEMA6C	1	151131685
ENSG00000163154	TNFAIP8L2	1	151156649
ENSG00000163156	SCNM1	1	151156664
ENSG00000163155	LYSMD1	1	151159748
ENSG00000163157	TMOD4	1	151169986
ENSG00000163159	VPS72	1	151176304
ENSG00000143398	PIP5K1A	1	151197949
ENSG00000159352	PSMD4	1	151254709
ENSG00000143373	ZNF687	1	151281618
ENSG00000143393	PI4KB	1	151291797
ENSG00000143390	RFX5	1	151340640
ENSG00000143416	SELENBP1	1	151364304
ENSG00000159377	PSMB4	1	151399560
ENSG00000143442	POGZ	1	151402724
ENSG00000143375	CGN	1	151510510
ENSG00000143367	TUFT1	1	151540305
ENSG00000143376	SNX27	1	151612006
ENSG00000159409	CELF3	1	151700058
ENSG00000178796	RIIAD1	1	151710433
ENSG00000143436	MRPL9	1	151759647
ENSG00000143450	OAZ3	1	151762899
ENSG00000182134	TDRKH	1	151770107
ENSG00000213171	LINGO4	1	151800264
ENSG00000143365	RORC	1	151806071
ENSG00000225556	C2CD4D	1	151837819
ENSG00000196407	THEM5	1	151847101
ENSG00000159445	THEM4	1	151870866
ENSG00000197747	S100A10	1	151982915
ENSG00000163191	S100A11	1	152032506
ENSG00000182898	TCHHL1	1	152084141
ENSG00000159450	TCHH	1	152106317
ENSG00000215853	RPTN	1	152153595
ENSG00000197915	HRNR	1	152212076
ENSG00000143631	FLG	1	152302165
ENSG00000143520	FLG2	1	152348735
ENSG00000143536	CRNN	1	152409243
ENSG00000186207	LCE5A	1	152510803
ENSG00000169509	CRCT1	1	152514482
ENSG00000185966	LCE3E	1	152565654
ENSG00000163202	LCE3D	1	152579381
ENSG00000244057	LCE3C	1	152600234
ENSG00000187238	LCE3B	1	152613811
ENSG00000185962	LCE3A	1	152622834
ENSG00000187223	LCE2D	1	152663380
ENSG00000187180	LCE2C	1	152675279
ENSG00000159455	LCE2B	1	152686123
ENSG00000187173	LCE2A	1	152698345
ENSG00000187170	LCE4A	1	152708160
ENSG00000198854	C1orf68	1	152719522
ENSG00000203786	KPRP	1	152759561
ENSG00000240386	LCE1F	1	152775140
ENSG00000186226	LCE1E	1	152786214
ENSG00000172155	LCE1D	1	152796721
ENSG00000197084	LCE1C	1	152804832
ENSG00000196734	LCE1B	1	152811971
ENSG00000186844	LCE1A	1	152827473
ENSG00000235942	LCE6A	1	152842856
ENSG00000163206	SMCP	1	152878322
ENSG00000163207	IVL	1	152908546
ENSG00000283227	SPRR5	1	152947154
ENSG00000184148	SPRR4	1	152970648
ENSG00000169474	SPRR1A	1	152985231
ENSG00000163209	SPRR3	1	153001747
ENSG00000169469	SPRR1B	1	153031203
ENSG00000163216	SPRR2D	1	153039732
ENSG00000241794	SPRR2A	1	153056120
ENSG00000196805	SPRR2B	1	153070226
ENSG00000203785	SPRR2E	1	153093135
ENSG00000244094	SPRR2F	1	153112121
ENSG00000159516	SPRR2G	1	153149582
ENSG00000203784	LELP1	1	153203430
ENSG00000203783	PRR9	1	153217584
ENSG00000203782	LORICRIN	1	153259687
ENSG00000159527	PGLYRP3	1	153297116
ENSG00000163218	PGLYRP4	1	153330120
ENSG00000163220	S100A9	1	153357854
ENSG00000163221	S100A12	1	153373711
ENSG00000143546	S100A8	1	153390032
ENSG00000184330	S100A7A	1	153416520
ENSG00000197364	S100A7L2	1	153437058
ENSG00000143556	S100A7	1	153457744
ENSG00000197956	S100A6	1	153534599
ENSG00000196420	S100A5	1	153537147
ENSG00000196154	S100A4	1	153543613
ENSG00000188015	S100A3	1	153547329
ENSG00000196754	S100A2	1	153561108
ENSG00000188643	S100A16	1	153606886
ENSG00000189334	S100A14	1	153614255
ENSG00000189171	S100A13	1	153618787
ENSG00000160678	S100A1	1	153627926
ENSG00000160679	CHTOP	1	153633982
ENSG00000143553	SNAPIN	1	153658703
ENSG00000143621	ILF2	1	153661788
ENSG00000169418	NPR1	1	153678688
ENSG00000143624	INTS3	1	153728050
ENSG00000143554	SLC27A3	1	153774354
ENSG00000143614	GATAD2B	1	153789030
ENSG00000198837	DENND4B	1	153929501
ENSG00000160741	CRTC2	1	153947669
ENSG00000143570	SLC39A1	1	153959099
ENSG00000143578	CREB3L4	1	153967534
ENSG00000143543	JTB	1	153974269
ENSG00000143545	RAB13	1	153981617
ENSG00000177954	RPS27	1	153990762
ENSG00000143552	NUP210L	1	153992685
ENSG00000143549	TPM3	1	154155304
ENSG00000163263	C1orf189	1	154199085
ENSG00000143612	C1orf43	1	154206696
ENSG00000143569	UBAP2L	1	154220179
ENSG00000143575	HAX1	1	154272589
ENSG00000143595	AQP10	1	154321090
ENSG00000143515	ATP8B2	1	154325525
ENSG00000160712	IL6R	1	154405193
ENSG00000169291	SHE	1	154469772
ENSG00000163239	TDRD10	1	154502219
ENSG00000160714	UBE2Q1	1	154548577
ENSG00000160716	CHRNB2	1	154567778
ENSG00000160710	ADAR	1	154581695
ENSG00000143603	KCNN3	1	154697455
ENSG00000163344	PMVK	1	154924740
ENSG00000163346	PBXIP1	1	154944076
ENSG00000163348	PYGO2	1	154957026
ENSG00000160691	SHC1	1	154962298
ENSG00000173207	CKS1B	1	154974653
ENSG00000160688	FLAD1	1	154983338
ENSG00000163352	LENEP	1	154993586
ENSG00000160685	ZBTB7B	1	155002630
ENSG00000163354	DCST2	1	155018520
ENSG00000163357	DCST1	1	155033824
ENSG00000143537	ADAM15	1	155050566
ENSG00000243364	EFNA4	1	155063737
ENSG00000143590	EFNA3	1	155078837
ENSG00000169242	EFNA1	1	155127876
ENSG00000169241	SLC50A1	1	155135344
ENSG00000179085	DPM3	1	155139891
ENSG00000163463	KRTCAP2	1	155169408
ENSG00000163462	TRIM46	1	155173787
ENSG00000185499	MUC1	1	155185824
ENSG00000169231	THBS3	1	155195588
ENSG00000173171	MTX1	1	155208695
ENSG00000177628	GBA	1	155234452
ENSG00000160767	FAM189B	1	155247205
ENSG00000116521	SCAMP3	1	155255979
ENSG00000176444	CLK2	1	155262868
ENSG00000143630	HCN3	1	155277463
ENSG00000143627	PKLR	1	155289293
ENSG00000160752	FDPS	1	155308748
ENSG00000160753	RUSC1	1	155320894
ENSG00000116539	ASH1L	1	155335268
ENSG00000125459	MSTO1	1	155610205
ENSG00000163374	YY1AP1	1	155659443
ENSG00000132676	DAP3	1	155687960
ENSG00000116580	GON4L	1	155749659
ENSG00000132718	SYT11	1	155859567
ENSG00000143622	RIT1	1	155897808
ENSG00000132680	KHDC4	1	155913045
ENSG00000173080	RXFP4	1	155941638
ENSG00000116584	ARHGEF2	1	155946851
ENSG00000163479	SSR2	1	156009048
ENSG00000160803	UBQLN4	1	156035299
ENSG00000116586	LAMTOR2	1	156054782
ENSG00000132698	RAB25	1	156061160
ENSG00000254726	MEX3A	1	156072013
ENSG00000160789	LMNA	1	156082573
ENSG00000196189	SEMA4A	1	156147366
ENSG00000160785	SLC25A44	1	156193932
ENSG00000260238	PMF1-BGLAP	1	156212982
ENSG00000160783	PMF1	1	156212993
ENSG00000242252	BGLAP	1	156242184
ENSG00000160781	PAQR6	1	156243320
ENSG00000198952	SMG5	1	156249224
ENSG00000163472	TMEM79	1	156282935
ENSG00000198715	GLMP	1	156290089
ENSG00000189030	VHLL	1	156298624
ENSG00000163468	CCT3	1	156308968
ENSG00000163467	TSACC	1	156337314
ENSG00000132677	RHBG	1	156369211
