Gene stable ID	Gene name	Chromosome/scaffold name	Gene start (bp)
ENSMUSG00000092553	Gm20428	1	39315364
ENSMUSG00000092563	Gm3617	1	39353980
ENSMUSG00000073702	Rpl31	1	39406923
ENSMUSG00000003134	Tbc1d8	1	39410573
ENSMUSG00000102607	Gm37265	1	39458129
ENSMUSG00000065629	Gm24826	1	39558614
ENSMUSG00000003135	Cnot11	1	39574073
ENSMUSG00000085894	Gm15832	1	39586651
ENSMUSG00000077704	Snord89	1	39587826
ENSMUSG00000048234	Rnf149	1	39590377
ENSMUSG00000064936	Gm23722	1	39612827
ENSMUSG00000102471	Gm5100	1	39636585
ENSMUSG00000050967	Creg2	1	39657574
ENSMUSG00000097083	D930019O06Rik	1	39689344
ENSMUSG00000057173	Rfx8	1	39704461
ENSMUSG00000091937	Gm3646	1	39843308
ENSMUSG00000101634	1700066B17Rik	1	39878335
ENSMUSG00000026074	Map4k4	1	39940073
ENSMUSG00000102985	4930456G14Rik	1	40088199
ENSMUSG00000026073	Il1r2	1	40113239
ENSMUSG00000097899	Gm16894	1	40115388
ENSMUSG00000102975	Gm37347	1	40127671
ENSMUSG00000026072	Il1r1	1	40264240
ENSMUSG00000103560	Gm38070	1	40277180
ENSMUSG00000070942	Il1rl2	1	40363770
ENSMUSG00000103230	Gm17970	1	40393012
ENSMUSG00000026069	Il1rl1	1	40468730
ENSMUSG00000026070	Il18r1	1	40504712
ENSMUSG00000026068	Il18rap	1	40554522
ENSMUSG00000104441	Gm35801	1	40611348
ENSMUSG00000026065	Slc9a4	1	40619241
ENSMUSG00000102676	Gm37435	1	40622055
ENSMUSG00000026062	Slc9a2	1	40719734
ENSMUSG00000103679	Gm37623	1	40730602
ENSMUSG00000103270	Gm37915	1	40810545
ENSMUSG00000041945	Mfsd9	1	40811198
ENSMUSG00000079588	Tmem182	1	40844761
ENSMUSG00000094136	Gm5973	1	40902897
ENSMUSG00000104072	4930448I06Rik	1	41206747
ENSMUSG00000100185	Gm28634	1	41566091
ENSMUSG00000100832	Gm29260	1	41820968
ENSMUSG00000100178	Gm5267	1	42142449
ENSMUSG00000101877	Gm8176	1	42218450
ENSMUSG00000053640	Gm9915	1	42268886
ENSMUSG00000101919	Gm29664	1	42277393
ENSMUSG00000101299	Gm28175	1	42301015
ENSMUSG00000100180	Gm28140	1	42363750
ENSMUSG00000103106	Gm37047	1	42530973
ENSMUSG00000060424	Pantr1	1	42629942
ENSMUSG00000104199	4930420N18Rik	1	42690886
ENSMUSG00000093436	Gm20646	1	42734085
ENSMUSG00000045515	Pou3f3	1	42734085
ENSMUSG00000097063	Pantr2	1	42746221
ENSMUSG00000099784	Dalir	1	42789872
ENSMUSG00000060679	Mrps9	1	42890393
ENSMUSG00000077448	Gm23126	1	42905845
ENSMUSG00000041907	Gpr45	1	42992032
ENSMUSG00000070939	Tgfbrap1	1	43086360
ENSMUSG00000100269	Gm28782	1	43095427
ENSMUSG00000041878	8430432A02Rik	1	43131748
ENSMUSG00000010290	AI597479	1	43137870
ENSMUSG00000008136	Fhl2	1	43162234
ENSMUSG00000094497	Gm8210	1	43228316
ENSMUSG00000099576	Gm29040	1	43289316
ENSMUSG00000099694	Gm29610	1	43309843
ENSMUSG00000101923	Gm29041	1	43448744
ENSMUSG00000066877	Nck2	1	43483739
ENSMUSG00000103422	Gm37536	1	43527607
ENSMUSG00000103945	Gm38228	1	43599433
ENSMUSG00000026051	Ecrg4	1	43769762
ENSMUSG00000100764	Gm29155	1	43781121
ENSMUSG00000100635	Gm29157	1	43782075
ENSMUSG00000100480	Gm29156	1	43784944
ENSMUSG00000057363	Uxs1	1	43786126
ENSMUSG00000090243	Gm16103	1	43825070
ENSMUSG00000100701	Gm19587	1	43927211
ENSMUSG00000101395	Gm8241	1	43937454
ENSMUSG00000088848	Gm26352	1	43942088
ENSMUSG00000041763	Tpp2	1	43972807
ENSMUSG00000047343	Mettl21c	1	44048568
ENSMUSG00000090106	Gm15838	1	44057630
ENSMUSG00000091844	Gm8251	1	44095032
ENSMUSG00000026049	Tex30	1	44125773
ENSMUSG00000101104	Gm29247	1	44130623
ENSMUSG00000026047	Poglut2	1	44145706
ENSMUSG00000041684	Bivm	1	44158117
ENSMUSG00000026048	Ercc5	1	44186904
ENSMUSG00000046828	Mettl21e	1	44243230
ENSMUSG00000089703	Gm15833	1	44251322
ENSMUSG00000100966	Gm5700	1	44369208
ENSMUSG00000100769	Gm28893	1	44431969
ENSMUSG00000101567	Txn-ps1	1	44503083
ENSMUSG00000056870	Gulp1	1	44590671
ENSMUSG00000102319	Gm37626	1	44600045
ENSMUSG00000089877	Gm16102	1	44683439
ENSMUSG00000101701	4930521E06Rik	1	44778836
ENSMUSG00000103071	Gm38110	1	44796102
ENSMUSG00000100434	Gm3489	1	44878331
ENSMUSG00000100013	Gm19480	1	44912646
ENSMUSG00000101251	Gm3496	1	44963309
ENSMUSG00000101937	Gm5268	1	45217227
ENSMUSG00000026043	Col3a1	1	45350698
ENSMUSG00000026042	Col5a2	1	45413481
ENSMUSG00000104476	Gm38211	1	45524996
ENSMUSG00000100218	Gm8296	1	45552692
ENSMUSG00000100361	Gm7063	1	45558934
ENSMUSG00000100894	Gm8304	1	45641186
ENSMUSG00000119267	Gm23216	1	45724616
ENSMUSG00000065255	Gm23974	1	45786055
ENSMUSG00000100843	Gm8307	1	45807497
ENSMUSG00000087764	Gm23984	1	45812122
ENSMUSG00000025995	Wdr75	1	45834326
ENSMUSG00000099850	Gm28906	1	45872960
ENSMUSG00000084817	Gm5526	1	45896492
ENSMUSG00000098549	Gm5269	1	45928685
ENSMUSG00000099381	Gm18303	1	45944783
ENSMUSG00000025993	Slc40a1	1	45947228
ENSMUSG00000099946	Gm9496	1	46010342
ENSMUSG00000070896	Rpl23a-ps1	1	46020708
ENSMUSG00000090682	Gm3852	1	46050917
ENSMUSG00000044457	Stk-ps2	1	46059232
ENSMUSG00000099432	Gm18849	1	46095470
ENSMUSG00000041144	Dnah7b	1	46105475
ENSMUSG00000119743	n-R5s211	1	46413357
ENSMUSG00000101262	Gm8326	1	46453662
ENSMUSG00000101337	Dnah7c	1	46464752
ENSMUSG00000025986	Slc39a10	1	46846704
ENSMUSG00000100213	Gm28151	1	46888689
ENSMUSG00000103129	Gm37393	1	46916363
ENSMUSG00000100160	Gm28527	1	46935743
ENSMUSG00000101921	Gm28825	1	47106948
ENSMUSG00000101447	Gm28826	1	47192621
ENSMUSG00000081185	Gm4852	1	47404803
ENSMUSG00000103246	Gm38090	1	47472983
ENSMUSG00000098876	Mir6350	1	47506180
ENSMUSG00000100530	Gm18117	1	47518027
ENSMUSG00000104067	Gm37196	1	47645155
ENSMUSG00000100033	Gm8337	1	47696852
ENSMUSG00002076633	7SK	1	47790458
ENSMUSG00000101996	Gm19206	1	47954148
ENSMUSG00000096973	Gm5974	1	48353025
ENSMUSG00000064943	Gm23240	1	48501332
ENSMUSG00000100866	Gm28830	1	48566798
ENSMUSG00000101721	Gm8354	1	48770738
ENSMUSG00000099376	Gm19124	1	48822822
ENSMUSG00000097883	Gm8357	1	48920872
ENSMUSG00000099698	Gm28740	1	49212319
ENSMUSG00000099454	Gm8367	1	49275411
ENSMUSG00000051616	C230029F24Rik	1	49283775
ENSMUSG00000099627	Gm6757	1	49438183
ENSMUSG00000099577	Gm3605	1	49537712
ENSMUSG00000099882	Gm28388	1	49618309
ENSMUSG00000101760	Gm8384	1	50095941
ENSMUSG00000099608	4933411E06Rik	1	50146629
ENSMUSG00000099864	Gm8391	1	50216725
ENSMUSG00000100451	Gm29665	1	50436711
ENSMUSG00000099941	Gm20118	1	50572189
ENSMUSG00002075589	7SK	1	50598921
ENSMUSG00000100816	Gm28321	1	50854534
ENSMUSG00000026109	Tmeff2	1	50939806
ENSMUSG00000100671	Gm28322	1	50943603
ENSMUSG00000101242	Gm28319	1	51177440
ENSMUSG00000099924	Gm28320	1	51187468
ENSMUSG00000099625	Gm29325	1	51234380
ENSMUSG00000101799	9330175M20Rik	1	51257545
ENSMUSG00000045954	Cavin2	1	51328285
ENSMUSG00000099741	Gm5253	1	51356687
ENSMUSG00000101702	1700072G22Rik	1	51497091
ENSMUSG00000026107	Nabp1	1	51505021
ENSMUSG00000099413	Gm17767	1	51546245
ENSMUSG00000103424	Gm37535	1	51566164
ENSMUSG00000101741	Gm28055	1	51735483
ENSMUSG00000018417	Myo1b	1	51788924
ENSMUSG00000101724	Gm29453	1	51886999
ENSMUSG00000100313	Gm28323	1	51916269
ENSMUSG00000100696	Gm8419	1	51977413
ENSMUSG00000072324	Gm8420	1	51979823
ENSMUSG00000062939	Stat4	1	52026307
ENSMUSG00000101628	Gm28177	1	52116420
ENSMUSG00000078291	Gm3940	1	52129794
ENSMUSG00000109599	Gm31812	1	52147280
ENSMUSG00000026104	Stat1	1	52158599
ENSMUSG00000099569	Gm18301	1	52173602
ENSMUSG00000026103	Gls	1	52202607
ENSMUSG00000099648	Gm5975	1	52326856
ENSMUSG00000065192	Gm23460	1	52483595
ENSMUSG00000002881	Nab1	1	52496453
ENSMUSG00000097833	Gm5976	1	52542393
ENSMUSG00000101501	Rps27a-ps1	1	52561398
ENSMUSG00000100120	Gm53065	1	52562061
ENSMUSG00000099878	Gm28178	1	52609173
ENSMUSG00000100007	Gm5527	1	52623677
ENSMUSG00000043015	Nemp2	1	52669862
ENSMUSG00000103630	Gm37242	1	52692967
ENSMUSG00000041439	Mfsd6	1	52695445
ENSMUSG00000100302	Gm29670	1	52741431
ENSMUSG00000100230	Gm28650	1	52795878
ENSMUSG00000026102	Inpp1	1	52824586
ENSMUSG00000041426	Hibch	1	52884088
ENSMUSG00000089802	Gm16107	1	52912296
ENSMUSG00000043629	1700019D03Rik	1	52961483
ENSMUSG00000026100	Mstn	1	53100799
ENSMUSG00000089334	Gm24349	1	53139209
ENSMUSG00000060715	1700019A02Rik	1	53197736
ENSMUSG00000026098	Pms1	1	53228346
ENSMUSG00000100763	Gm28777	1	53235272
ENSMUSG00000026097	Ormdl1	1	53336254
ENSMUSG00000100679	Gm28778	1	53336270
ENSMUSG00000026096	Osgepl1	1	53352783
ENSMUSG00000099913	Gm28551	1	53364666
ENSMUSG00000101838	Gm18800	1	53365365
ENSMUSG00000026095	Asnsd1	1	53383776
ENSMUSG00000117809	Gm50478	1	53387638
ENSMUSG00000100267	Gm28779	1	53401308
ENSMUSG00000099450	Gm6799	1	53402273
ENSMUSG00000100069	Gm6801	1	53429574
ENSMUSG00000096141	Dnah7a	1	53436165
ENSMUSG00000026094	Stk17b	1	53794665
ENSMUSG00000102405	Gm37863	1	53830360
ENSMUSG00000042807	Hecw2	1	53846035
ENSMUSG00000098443	Mir7681	1	53888583
ENSMUSG00000087949	Gm24251	1	53925987
ENSMUSG00000102868	Gm37633	1	54191556
ENSMUSG00000119657	Gm25829	1	54288261
ENSMUSG00000025983	Ccdc150	1	54289842
ENSMUSG00000041303	Gtf3c3	1	54435163
ENSMUSG00000109809	Gm34066	1	54482563
ENSMUSG00000073678	Pgap1	1	54512153
ENSMUSG00000104136	Gm36955	1	54557769
ENSMUSG00000101130	Gm19637	1	54605862
ENSMUSG00000052331	Ankrd44	1	54684499
ENSMUSG00000101674	4930444A19Rik	1	54720888
ENSMUSG00000102503	Gm37370	1	54776325
ENSMUSG00000102642	A130048G24Rik	1	54953004
ENSMUSG00000025982	Sf3b1	1	55024328
ENSMUSG00000103030	E330011M16Rik	1	55090478
ENSMUSG00000025981	Coq10b	1	55091929
ENSMUSG00000101122	Gm17971	1	55105423
ENSMUSG00000025980	Hspd1	1	55116994
ENSMUSG00000073676	Hspe1	1	55127291
ENSMUSG00000100736	Gm5147	1	55159239
ENSMUSG00000089670	Gm16581	1	55166456
ENSMUSG00000025979	Mob4	1	55170390
ENSMUSG00000061863	Gm6822	1	55199906
ENSMUSG00000025978	Rftn2	1	55209318
ENSMUSG00000097649	Gm10561	1	55265410
ENSMUSG00000046994	Mars2	1	55276336
ENSMUSG00000025977	Boll	1	55287817
ENSMUSG00000100215	Gm8292	1	55374560
ENSMUSG00000101945	Btf3-ps17	1	55409175
ENSMUSG00000101085	Gm8531	1	55420354
ENSMUSG00000038349	Plcl1	1	55445080
ENSMUSG00000102145	Gm38056	1	55480063
ENSMUSG00000100309	Gm6644	1	55483233
ENSMUSG00000102831	Gm37382	1	55598619
ENSMUSG00000099950	9130227L01Rik	1	55970400
ENSMUSG00000102491	Gm36986	1	55999563
ENSMUSG00000100372	1700003I22Rik	1	56058137
ENSMUSG00000100944	Gm28900	1	56490566
ENSMUSG00000101332	Gm28240	1	56570983
ENSMUSG00000045336	Hsfy2	1	56675203
ENSMUSG00000038331	Satb2	1	56833140
ENSMUSG00000087022	9130024F11Rik	1	57010571
ENSMUSG00000104310	Gm4081	1	57015962
ENSMUSG00000099945	1700126A01Rik	1	57166499
ENSMUSG00000101429	BC055402	1	57239804
ENSMUSG00000101129	Gm5254	1	57330584
ENSMUSG00000097519	4930558J18Rik	1	57398381
ENSMUSG00000038323	1700066M21Rik	1	57416779
ENSMUSG00000048495	Tyw5	1	57427396
ENSMUSG00000025971	Maip1	1	57445487
ENSMUSG00000077776	Gm22371	1	57461403
ENSMUSG00002076848	U1	1	57507029
ENSMUSG00000101826	Gm8581	1	57557682
ENSMUSG00000102685	Gm37373	1	57559990
ENSMUSG00000101151	Gm17929	1	57600457
ENSMUSG00000038305	Spats2l	1	57813321
ENSMUSG00000091283	Gm17234	1	57948994
ENSMUSG00000054770	Kctd18	1	57994260
ENSMUSG00000026039	Sgo2a	1	58035130
ENSMUSG00000063558	Aox1	1	58069090
ENSMUSG00000064294	Aox3	1	58152289
ENSMUSG00000089275	Gm24548	1	58194140
ENSMUSG00000038242	Aox4	1	58249556
ENSMUSG00000089822	Gm15759	1	58293276
ENSMUSG00000079554	Aox2	1	58317485
ENSMUSG00000103839	Gm37607	1	58422671
ENSMUSG00000051223	Bzw1	1	58432057
ENSMUSG00000026034	Clk1	1	58449348
ENSMUSG00000026035	Ppil3	1	58470153
ENSMUSG00000026036	Nif3l1	1	58484310
ENSMUSG00000026037	Orc2	1	58501930
ENSMUSG00000119442	Gm23966	1	58505674
ENSMUSG00000085054	Gm15834	1	58544307
ENSMUSG00000038174	Fam126b	1	58561965
ENSMUSG00000026032	Ndufb3	1	58625543
ENSMUSG00000100202	Gm29389	1	58664373
ENSMUSG00000099490	Gm18802	1	58669534
ENSMUSG00000059647	Cbx3-ps7	1	58685847
ENSMUSG00000047528	Flacc1	1	58686062
ENSMUSG00000102059	Gm20257	1	58691800
ENSMUSG00000101046	Gm28803	1	58741468
ENSMUSG00000026031	Cflar	1	58750667
ENSMUSG00000100236	Gm3841	1	58824368
ENSMUSG00000026029	Casp8	1	58834533
ENSMUSG00000102719	Gm37760	1	58836942
ENSMUSG00000099719	Gm28802	1	58889244
ENSMUSG00000026028	Trak2	1	58939608
ENSMUSG00000026027	Stradb	1	59012681
ENSMUSG00000072295	C2cd6	1	59036275
ENSMUSG00000099752	Gm29018	1	59053383
ENSMUSG00000077616	Gm25502	1	59110147
ENSMUSG00000038079	Tmem237	1	59139749
ENSMUSG00000097573	G730003C15Rik	1	59158992
ENSMUSG00000079550	Mpp4	1	59160094
ENSMUSG00000101586	Gm29017	1	59190206
ENSMUSG00000099563	Gm19125	1	59194766
ENSMUSG00000026024	Als2	1	59202085
ENSMUSG00000026023	Cdk15	1	59296065
ENSMUSG00000099922	Gm29016	1	59418089
ENSMUSG00000104502	Gm37737	1	59487024
ENSMUSG00000041075	Fzd7	1	59521583
ENSMUSG00000097819	Gm26813	1	59527639
ENSMUSG00000047361	Gm973	1	59555423
ENSMUSG00000099811	Gm28411	1	59572150
ENSMUSG00000101409	1700122D07Rik	1	59573970
ENSMUSG00000026021	Sumo1	1	59625717
ENSMUSG00002075401	7SK	1	59665739
ENSMUSG00000103821	D430013B06Rik	1	59685359
ENSMUSG00000101400	Gm29596	1	59712400
ENSMUSG00000026020	Nop58	1	59724130
ENSMUSG00000077345	Snord70	1	59731093
ENSMUSG00000077358	Gm26293	1	59731668
ENSMUSG00000089512	Gm26287	1	59743417
ENSMUSG00000089093	Snord11	1	59743949
ENSMUSG00000067336	Bmpr2	1	59802559
ENSMUSG00000104052	Gm38125	1	59840422
ENSMUSG00000103131	Gm37977	1	59926128
ENSMUSG00000041040	Fam117b	1	59952165
ENSMUSG00000103696	Gm37531	1	59968847
ENSMUSG00000100901	Gm18829	1	59989562
ENSMUSG00000026018	Ica1l	1	60021649
ENSMUSG00000026019	Wdr12	1	60108944
ENSMUSG00000026017	Carf	1	60137406
ENSMUSG00000082609	Gm15464	1	60156414
ENSMUSG00000073664	Nbeal1	1	60219758
ENSMUSG00000100516	Gm29332	1	60306561
ENSMUSG00000049439	Cyp20a1	1	60382482
ENSMUSG00000103822	6030460B20Rik	1	60392278
ENSMUSG00000026782	Abi2	1	60448778
ENSMUSG00000026014	Raph1	1	60521451
ENSMUSG00000081562	Gm11575	1	60561998
ENSMUSG00000084400	Gm11576	1	60576179
ENSMUSG00000082160	Gm11578	1	60631410
ENSMUSG00000103215	Gm38388	1	60633966
ENSMUSG00000084151	Gm11577	1	60740031
ENSMUSG00000101188	Eif4a-ps4	1	60743091
ENSMUSG00000026012	Cd28	1	60755959
ENSMUSG00000086795	Gm11579	1	60815824
ENSMUSG00000085965	2310016D23Rik	1	60818002
ENSMUSG00000104069	Gm37198	1	60818511
ENSMUSG00000083118	Gm11609	1	60831649
ENSMUSG00000083355	Gm11581	1	60848275
ENSMUSG00000102549	Gm38137	1	60919497
ENSMUSG00000026011	Ctla4	1	60926159
ENSMUSG00000081382	Rpl18-ps1	1	60940057
ENSMUSG00000080800	Gm11582	1	60987389
ENSMUSG00000026009	Icos	1	61017086
ENSMUSG00000102561	Gm37039	1	61028638
ENSMUSG00000082804	Rpl17-ps1	1	61114833
ENSMUSG00000082661	Gm11590	1	61160537
ENSMUSG00000080785	Gm11591	1	61235700
ENSMUSG00000100893	Gm28083	1	61304450
ENSMUSG00000085248	Gm11587	1	61341068
ENSMUSG00000085447	9530026F06Rik	1	61417591
ENSMUSG00000086408	Gm11588	1	61479260
ENSMUSG00002075578	U6	1	61509600
ENSMUSG00000100965	Gm28449	1	61514110
ENSMUSG00000102168	Gm36943	1	61585041
ENSMUSG00000100381	Gm28094	1	61587281
ENSMUSG00000086009	4930587A21Rik	1	61656102
ENSMUSG00000052062	Pard3b	1	61677983
ENSMUSG00000103656	Gm37205	1	61693582
ENSMUSG00000104402	Gm38012	1	61716408
ENSMUSG00000104081	Gm38278	1	61741686
ENSMUSG00000085842	Pard3bos1	1	61806574
ENSMUSG00000103002	Gm38075	1	61844380
ENSMUSG00000100344	Gm29640	1	62020089
ENSMUSG00000101509	Gm29641	1	62134240
ENSMUSG00000085019	Pard3bos2	1	62170354
ENSMUSG00000102359	Gm38351	1	62286312
ENSMUSG00000085400	Pard3bos3	1	62495884
ENSMUSG00000100750	Gm29084	1	62573650
ENSMUSG00000081950	Gm11600	1	62695854
ENSMUSG00000084333	Gm11599	1	62699998
ENSMUSG00000025969	Nrp2	1	62742444
ENSMUSG00000100811	Gm29083	1	62753882
ENSMUSG00000103032	Gm37121	1	62848461
ENSMUSG00000100426	Gm4208	1	62860514
ENSMUSG00000040865	Ino80d	1	62997577
ENSMUSG00000104991	Gm44468	1	63064901
ENSMUSG00000088953	Gm24942	1	63071865
ENSMUSG00000081617	Rps13-ps7	1	63077373
ENSMUSG00000081429	Rps27-ps1	1	63112933
ENSMUSG00000084799	Ino80dos	1	63152237
ENSMUSG00000101599	Gm20342	1	63156277
ENSMUSG00000025968	Ndufs1	1	63182755
ENSMUSG00000025967	Eef1b2	1	63215984
ENSMUSG00000064612	Gm26457	1	63217836
ENSMUSG00002074855	snoZ196	1	63217845
ENSMUSG00000064602	Snora41	1	63218163
ENSMUSG00000046856	Gpr1	1	63221850
ENSMUSG00000086730	Platr12	1	63239472
ENSMUSG00000102536	1700039I01Rik	1	63287180
ENSMUSG00000087561	Gm11608	1	63306007
ENSMUSG00000027520	Zdbf2	1	63312424
ENSMUSG00000119074	Gm23448	1	63339439
ENSMUSG00000083039	Gm11606	1	63396593
ENSMUSG00000081643	Gm11605	1	63403879
ENSMUSG00000025964	Adam23	1	63485050
ENSMUSG00000087823	Gm22281	1	63614647
ENSMUSG00000115378	Gm39653	1	63655127
ENSMUSG00000069085	Dytn	1	63662010
ENSMUSG00000083066	Gm12748	1	63710627
ENSMUSG00000025963	Mdh1b	1	63737978
ENSMUSG00000025962	Fastkd2	1	63769773
ENSMUSG00000025961	4933402D24Rik	1	63794066
ENSMUSG00000080817	Gm13751	1	63883986
ENSMUSG00000082373	Gm13754	1	63957007
ENSMUSG00000044689	Gm13749	1	64003886
ENSMUSG00000025959	Klf7	1	64068606
ENSMUSG00000098487	Mir6899	1	64081597
ENSMUSG00000086836	Gm13748	1	64117813
ENSMUSG00000086721	Gm13750	1	64189360
ENSMUSG00000101895	Gm28981	1	64225150
ENSMUSG00000099658	Gm28980	1	64493518
ENSMUSG00000025958	Creb1	1	64571804
ENSMUSG00000025956	Mettl21a	1	64645632
ENSMUSG00000101832	Gm28982	1	64656943
ENSMUSG00000100437	Gm29152	1	64689094
ENSMUSG00000087213	2810408I11Rik	1	64719030
ENSMUSG00000070871	Ccnyl1	1	64729614
ENSMUSG00000045005	Fzd5	1	64769717
ENSMUSG00000102140	Gm38058	1	64775399
ENSMUSG00000051344	Plekhm3	1	64825142
ENSMUSG00000097264	Rpl31-ps24	1	64973561
ENSMUSG00000084416	Rpl10a-ps1	1	65033110
ENSMUSG00000077471	Gm24788	1	65040466
ENSMUSG00000025955	Akr1cl	1	65051848
ENSMUSG00000090042	Gm8550	1	65067239
ENSMUSG00000070870	Cryge	1	65087713
ENSMUSG00000067299	Crygd	1	65101031
ENSMUSG00000025952	Crygc	1	65110684
ENSMUSG00000073658	Crygb	1	65119378
ENSMUSG00000100774	Gm7329	1	65134386
ENSMUSG00000044429	Cryga	1	65139548
ENSMUSG00000100846	Gm28845	1	65139778
ENSMUSG00000044816	D630023F18Rik	1	65144444
ENSMUSG00000025950	Idh1	1	65197775
ENSMUSG00000025949	Pikfyve	1	65225842
ENSMUSG00000025946	Pth2r	1	65321215
ENSMUSG00000100503	Gm28927	1	65460009
ENSMUSG00000100504	Gm28926	1	65460283
ENSMUSG00000099383	Gm28925	1	65460929
ENSMUSG00000100340	Gm28923	1	65477823
ENSMUSG00000100439	Gm28922	1	65509360
ENSMUSG00000099819	Gm28728	1	65562830
ENSMUSG00000082565	Gm5255	1	65589623
ENSMUSG00000082774	Gm8805	1	65591841
ENSMUSG00000025945	Crygf	1	65965679
ENSMUSG00000081623	Gm8809	1	66071342
ENSMUSG00000083242	Gm15659	1	66072244
ENSMUSG00000083289	Gm8812	1	66102124
ENSMUSG00000015222	Map2	1	66214432
ENSMUSG00000088850	Gm24729	1	66345048
ENSMUSG00000073656	Gm10558	1	66361435
ENSMUSG00000065694	Gm25411	1	66475241
ENSMUSG00000055567	Unc80	1	66507526
ENSMUSG00000103375	Gm37181	1	66729789
ENSMUSG00000026005	Rpe	1	66739990
ENSMUSG00000026004	Kansl1l	1	66758407
ENSMUSG00000102559	Gm37570	1	66804785
ENSMUSG00000102374	Gm38387	1	66808449
ENSMUSG00000102776	Gm38162	1	66814670
ENSMUSG00000082057	Gm15789	1	66823072
ENSMUSG00000103706	6820402A03Rik	1	66832804
ENSMUSG00000103756	Gm37285	1	66838818
ENSMUSG00000103382	Gm37755	1	66851474
ENSMUSG00000103553	Gm38218	1	66860385
ENSMUSG00000026003	Acadl	1	66869998
ENSMUSG00000082769	Gm15793	1	66888267
ENSMUSG00000089420	Gm27934	1	66895800
ENSMUSG00000077328	Gm25832	1	66905956
ENSMUSG00000061816	Myl1	1	66963454
ENSMUSG00000094191	Rpl31-ps14	1	66987722
ENSMUSG00000082212	Gm15826	1	66990988
ENSMUSG00000026000	Lancl1	1	67039676
ENSMUSG00000025991	Cps1	1	67162185
ENSMUSG00000086204	Gm15668	1	67288359
ENSMUSG00000077745	Gm26342	1	67296383
ENSMUSG00000082473	Kif22-ps	1	67624212
ENSMUSG00000085075	Gm15669	1	67831640
ENSMUSG00000104395	Gm37957	1	67942389
ENSMUSG00000087329	Gm15671	1	68063402
ENSMUSG00000062209	Erbb4	1	68071345
ENSMUSG00000102449	Gm37100	1	68154354
ENSMUSG00000083795	Gm15670	1	68332439
ENSMUSG00000080539	Gm25542	1	68424101
ENSMUSG00000103307	Gm19335	1	68630777
ENSMUSG00000104508	Gm37735	1	68678583
ENSMUSG00000103642	Gm37769	1	68750196
ENSMUSG00000103809	Gm37061	1	68797644
ENSMUSG00000087514	Gm16076	1	69131072
ENSMUSG00000084332	Gm8840	1	69170073
ENSMUSG00000101387	Pced1c-ps	1	69416480
ENSMUSG00000099804	Gm28497	1	69480215
ENSMUSG00000100354	Gm29113	1	69529516
ENSMUSG00000101156	Gm29114	1	69553091
ENSMUSG00000025997	Ikzf2	1	69570373
ENSMUSG00000100815	Gm29112	1	69634195
ENSMUSG00000099954	Gm28112	1	69699346
ENSMUSG00000103402	Gm37930	1	69810027
ENSMUSG00000053153	Spag16	1	69866129
ENSMUSG00002076719	7SK	1	69960632
ENSMUSG00000080524	Gm23879	1	69994163
ENSMUSG00000101730	Gm28580	1	70107127
ENSMUSG00000103052	Gm38272	1	70349671
ENSMUSG00000104287	Gm37456	1	70610594
ENSMUSG00000075952	Gm23422	1	70635974
ENSMUSG00000045648	Vwc2l	1	70764874
ENSMUSG00000026196	Bard1	1	71066657
ENSMUSG00000089965	Gm16236	1	71078811
ENSMUSG00000101551	Gm8870	1	71194405
ENSMUSG00000050296	Abca12	1	71281435
ENSMUSG00000101617	Gm6947	1	71532896
ENSMUSG00000026192	Atic	1	71596309
ENSMUSG00000026193	Fn1	1	71624679
ENSMUSG00000073652	Apol7d	1	71691996
ENSMUSG00000101834	Gm5829	1	71748864
ENSMUSG00000100319	Gm5256	1	71753207
ENSMUSG00000102689	Gm37217	1	71882249
ENSMUSG00000099707	Gm8883	1	71927271
ENSMUSG00000101211	Gm28818	1	71933227
ENSMUSG00000101848	4933417E11Rik	1	71998157
ENSMUSG00000101764	4930556G22Rik	1	72022840
ENSMUSG00000059483	Gm5528	1	72043447
ENSMUSG00000101496	Gm8885	1	72127016
ENSMUSG00000102123	Gm4319	1	72146314
ENSMUSG00000039395	Mreg	1	72198601
ENSMUSG00000118839	Gm25360	1	72265399
ENSMUSG00000119668	Gm23472	1	72276105
ENSMUSG00000119873	Gm24497	1	72283372
ENSMUSG00000118790	Gm25939	1	72294167
ENSMUSG00000026189	Pecr	1	72298326
ENSMUSG00000026188	Tmem169	1	72323528
ENSMUSG00000026187	Xrcc5	1	72346586
ENSMUSG00000039372	Marchf4	1	72466271
ENSMUSG00000085812	Gm15843	1	72498658
ENSMUSG00000039354	Smarcal1	1	72622410
ENSMUSG00000110712	Gm39662	1	72680347
ENSMUSG00000039342	Ankar	1	72682139
ENSMUSG00000110487	Gm18035	1	72732023
ENSMUSG00000110596	Gm45859	1	72745448
ENSMUSG00000046330	Rpl37a	1	72750449
ENSMUSG00000039323	Igfbp2	1	72863662
ENSMUSG00000026185	Igfbp5	1	72897091
ENSMUSG00000101968	1700027A15Rik	1	73024003
ENSMUSG00000026182	Tnp1	1	73054233
ENSMUSG00000102266	Gm38106	1	73246049
ENSMUSG00000101112	Gm29185	1	73308223
ENSMUSG00000100697	Gm29184	1	73350876
ENSMUSG00000099877	Pinc	1	73429934
ENSMUSG00000101812	D530049I02Rik	1	73438127
ENSMUSG00000100044	Gm9553	1	73551205
ENSMUSG00000100444	C530043A13Rik	1	73561254
