genes	D1	D2	DD
DDX3X	0.0868029047061404	0.0384339397493723	0.0483689649567681
C20orf24	0.0720178511254487	0.0237248159731451	0.0482930351523036
COMMD2	0.0644845649941349	0.0163276970615337	0.0481568679326013
ENO1	0.120920724924684	0.0728026285581105	0.0481180963665731
ARID5B	0.0938081817895704	0.0457345807627233	0.0480736010268471
HES2	0.0825751356466994	0.0345092774273955	0.0480658582193039
CMPK2	0.0998084460127197	0.0517984378772265	0.0480100081354932
PLAC8	0.314177650065242	0.266226657702208	0.0479509923630342
SULF1	0.244135787133086	0.196223822361903	0.0479119647711835
PRPF4B	0.0624278228939267	0.014578812743379	0.0478490101505477
JHDM1D-AS1	0.0978042272174575	0.0499576980730269	0.0478465291444306
GJB3	0.0860359741850156	0.0382279982493831	0.0478079759356325
RSRC2	0.0610008044211916	0.0132307099002171	0.0477700945209746
STK24	0.078527030669974	0.0307765596677102	0.0477504710022637
EPAS1	0.0820176490708295	0.0343493892592964	0.0476682598115331
GTF3A	0.0698853835900597	0.0222321302931894	0.0476532532968703
PCDH7	0.0748925437246924	0.027272416664336	0.0476201270603564
PSMA3	0.124299334550128	0.0766809825113985	0.0476183520387293
PDLIM2	0.155442657723504	0.107866207704445	0.0475764500190583
TMEM219	0.0798218773070194	0.0322670596659365	0.0475548176410828
TNFAIP6	0.730070452542624	0.682685045052927	0.0473854074896968
POLR2H	0.0724228245316871	0.0251054231920381	0.0473174013396489
RTF1	0.0536896122210761	0.00638862462559826	0.0473009875954778
PXDN	0.0589713785176026	0.0116726051240757	0.0472987733935269
CROT	0.0591938430768569	0.0119099792016133	0.0472838638752436
MIDN	0.0523936078291622	0.00511746486976181	0.0472761429594004
AIMP2	0.114392737727278	0.0671722382000562	0.0472204995272218
SNCG	0.14005271244366	0.0928712996060771	0.0471814128375825
IL1B	0.217271651806309	0.170158100197131	0.0471135516091781
SLIRP	0.0773123878575829	0.0302098431905592	0.0471025446670237
THSD4	0.074086650453658	0.0270132768746154	0.0470733735790426
PSAT1	0.129028510505467	0.0819788185728888	0.0470496919325778
CIR1	0.0560896994718383	0.00906838257293124	0.0470213168989071
TUBA1B	0.313143432995429	0.266147063613615	0.0469963693818143
CCDC109B	0.0868365311308439	0.0398828556747551	0.0469536754560888
CFLAR	0.0944083897547943	0.0474876524018593	0.046920737352935
HSPD1	0.126886246283613	0.0799797213938587	0.0469065248897541
RBBP8	0.0880712607690249	0.0412083171575138	0.0468629436115111
PPIA	0.0604669495203184	0.0136064783737747	0.0468604711465437
C19orf66	0.0744359813025424	0.0277396640952254	0.046696317207317
STOM	0.0579903086086998	0.0113531489481561	0.0466371596605437
PLEKHG3	0.0648143661540433	0.0182069206216043	0.0466074455324391
KLF10	0.0615338119788083	0.0150321759189415	0.0465016360598668
ADAM8	0.0629586863070101	0.0164883149824921	0.046470371324518
EIF2AK4	0.0563286136468751	0.00989569045693411	0.046432923189941
EBNA1BP2	0.146126952241534	0.0997376225388877	0.0463893297026467
RPS5	0.060850447384522	0.0146360907512873	0.0462143566332347
C1QBP	0.0784054013563143	0.0322081975139386	0.0461972038423758
GSTO1	0.148031226167113	0.101861536807414	0.0461696893596987
SSB	0.121766305904655	0.0756097968063023	0.0461565090983527
GADD45A	0.145055365291855	0.0990233188531104	0.046032046438745
MNS1	0.0616316882224886	0.015635558784671	0.0459961294378175
TPI1	0.109694277807052	0.0638133076611907	0.0458809701458614
SLC30A5	0.0497144916272896	0.00387452548461154	0.045839966142678
NIFK	0.106303778236701	0.0604958427482601	0.0458079354884413
NFE2L3	0.0629733511117992	0.0171785529694153	0.0457947981423838
RHOB	0.119040272211057	0.0732982829292269	0.0457419892818299
XDH	0.0902131946266178	0.0445367110748293	0.0456764835517885
CYP1B1	0.452219684042601	0.406558299314473	0.0456613847281283
RAMP1	0.139875291550669	0.0942538444323606	0.0456214471183083
MYO1B	0.0616842403071669	0.0161076622039849	0.045576578103182
TM9SF3	0.110538372943569	0.0649749637303404	0.045563409213229
SURF2	0.0630359870219272	0.0175218768271935	0.0455141101947337
USP31	0.0537586872415681	0.00831026576364655	0.0454484214779216
EIF3F	0.0464452987287826	0.00100538515531444	0.0454399135734682
TNF	0.12171223139654	0.0763395713274558	0.0453726600690842
YAP1	0.0611981128934989	0.0158556925234956	0.0453424203700033
ZNFX1	0.0726287801729406	0.0273335110290096	0.045295269143931
CSE1L	0.0881607303661672	0.0429455061549129	0.0452152242112542
AP1S1	0.0512452300520663	0.00612109696500357	0.0451241330870627
RNF11	0.0478508892159584	0.00278647557610704	0.0450644136398513
RP11-65I12.1	0.0653345185220111	0.0203262318423016	0.0450082866797094
MRPL3	0.0875626600365505	0.0427704291496277	0.0447922308869227
CTNND1	0.0572233358394188	0.0124492398922656	0.0447740959471532
CCT3	0.0925814685155156	0.0478120817425876	0.044769386772928
APOBEC3C	0.108080336616875	0.0633575351377157	0.0447228014791595
CACYBP	0.212165152257431	0.167462652976374	0.0447024992810571
C1orf74	0.050842997551286	0.00615723463654478	0.0446857629147412
EIF3K	0.0782067449268183	0.0335229552822883	0.04468378964453
SOX7	0.199319309344556	0.154662880290916	0.0446564290536405
NUMBL	0.0741319183012605	0.0294790935571622	0.0446528247440983
CCND3	0.0594786389588898	0.0148323398601934	0.0446462990986964
EIF1	0.0781710430531612	0.0335370787338545	0.0446339643193067
DST	0.106929969715105	0.0623301637976571	0.0445998059174482
TKT	0.106419805207397	0.0618508126849363	0.0445689925224606
CALU	0.055689988468928	0.0111237374954447	0.0445662509734833
UBL5	0.0647530747857797	0.0201891856956995	0.0445638890900802
NUFIP2	0.0779165111754413	0.0333938985101751	0.0445226126652662
BMP2	0.129114310019648	0.0846646366285026	0.0444496733911455
SLC3A2	0.139982791826605	0.0955473461796508	0.0444354456469543
SNU13	0.0633244700258925	0.0188978594021301	0.0444266106237624
PSMG1	0.158900920632215	0.114516015344431	0.0443849052877838
ZCRB1	0.0778627868230163	0.0335680367293823	0.044294750093634
OST4	0.122414063995232	0.078125680303504	0.044288383691728
NT5C3A	0.0953359344974909	0.0511522052750719	0.044183729222419
PLTP	0.0906034667254261	0.0464694197973967	0.0441340469280294
RBM39	0.109624576727906	0.0655292729607591	0.0440953037671466
ECI2	0.0468239387851025	0.00276666582636843	0.0440572729587341
SMS	0.0543629391986141	0.0103635273259142	0.0439994118726998
MTUS1	0.0554584887214319	0.0114915587869003	0.0439669299345316
PAPOLA	0.0918242555711187	0.0479054544913392	0.0439188010797795
EPB41L4A-AS1	0.0907866207325663	0.0469006781362524	0.0438859425963139
C19orf43	0.0556130527420763	0.0117547600946613	0.0438582926474149
BCAR3	0.0680247810492683	0.0241962224084198	0.0438285586408485
SARAF	0.0631291994290621	0.0193673274070886	0.0437618720219735
CCND2	0.139425552084592	0.0956661141649416	0.0437594379196502
FARSA	0.0566956401362869	0.01297198288648	0.0437236572498069
TFRC	0.0680155178335922	0.0243512589202317	0.0436642589133605
MRPS17	0.0960374280668786	0.0523944113252722	0.0436430167416064
NFE2L2	0.0804979341529505	0.0369495783424198	0.0435483558105307
SLC7A5	0.137913408519415	0.0943824341540005	0.0435309743654146
PTPN14	0.0504850115790341	0.00712992612862174	0.0433550854504123
RPL41	0.120776191631739	0.0774803145031083	0.0432958771286302
TMEM123	0.103318228325097	0.0600990582056488	0.0432191701194479
BDH2	0.0596012525582258	0.0164007819152894	0.0432004706429364
TMEM30A	0.0793245445706696	0.0361325837459366	0.0431919608247329
LASP1	0.0612493403830095	0.0180667119951786	0.0431826283878309
WHSC1L1	0.051673569348711	0.00851878029973826	0.0431547890489727
AAMDC	0.0523195608135142	0.0092220777415733	0.0430974830719409
SP6	0.0948723418503742	0.0518045903991208	0.0430677514512534
FSTL3	0.0783101934875266	0.0352552646996105	0.0430549287879162
TMEM9B	0.0550717585198402	0.0120488127846117	0.0430229457352285
YWHAZ	0.142117302065727	0.0991656336327176	0.0429516684330098
COX6A1	0.0801263560535482	0.0371808158259426	0.0429455402276057
CLNS1A	0.0605346922246857	0.0176476931962139	0.0428869990284718
PTDSS1	0.0522917109403467	0.00948026646154862	0.0428114444787981
EXOC7	0.0508027645005085	0.00807241681913061	0.0427303476813779
GOLPH3	0.059265782634534	0.0165374952721073	0.0427282873624268
EXOSC4	0.0759627965056029	0.0332669790342615	0.0426958174713413
TMEM258	0.0852329409000843	0.0425565688078764	0.0426763720922079
SMAGP	0.0737533840641462	0.0311073713014961	0.0426460127626502
SAFB2	0.0476297048642227	0.00500444507350397	0.0426252597907188
PBDC1	0.0797059724613465	0.0370815628358204	0.0426244096255261
AGRN	0.0795539403422222	0.0369449426352006	0.0426089977070216
STARD7	0.0507224880760255	0.00822185184113698	0.0425006362348885
SLC43A3	0.172379237670188	0.12990322835092	0.0424760093192673
ADAR	0.129518119088347	0.087049457937035	0.0424686611513116
PPM1B	0.0454496385520789	0.00298729147345964	0.0424623470786192
CDC42SE1	0.0558934022263754	0.013434902556032	0.0424584996703434
C19orf53	0.0848173678798759	0.0424057868417321	0.0424115810381438
MUC5B	0.111163286355799	0.0687626988117923	0.0424005875440064
SLFN5	0.108185801659964	0.0658481476973504	0.0423376539626136
PRKAR1A	0.0902810311457988	0.0479611505909476	0.0423198805548512
SH3GLB1	0.0819417759743511	0.0397153232653345	0.0422264527090166
AK3	0.0541891746217067	0.012051365733829	0.0421378088878777
CAPRIN1	0.0557394620397823	0.0136369120400829	0.0421025499996994
RAB10	0.0597654998642591	0.0177701131579878	0.0419953867062714
TXNDC17	0.0922961597443551	0.0503487586693415	0.0419474010750135
EHD1	0.0919833222996333	0.0500505130164293	0.041932809283204
ISG15	0.298619644700971	0.256694067197185	0.0419255775037859
TMPRSS4	0.148433644891197	0.106524353616584	0.0419092912746134
GPX8	0.0786243441582143	0.0367591291033673	0.041865215054847
RNF114	0.0584632080928098	0.0166131036073554	0.0418501044854544
RHBDF2	0.0481639325814514	0.00631896614371473	0.0418449664377366
MED30	0.0514008023998971	0.00957504805300618	0.0418257543468909
GAS6	0.0947206866009739	0.0529987809592645	0.0417219056417094
QDPR	0.0703866061159572	0.0290689435842943	0.0413176625316629
RPS6	0.05047023265838	0.00920336712756416	0.0412668655308159
RSAD2	0.0474687063383476	0.00629866437528193	0.0411700419630657
TMEM183A	0.0749640883959978	0.0338536332499247	0.0411104551460731
ZNF207	0.0962016216331136	0.0551670575880919	0.0410345640450217
REXO2	0.0815727956425151	0.0405655853939724	0.0410072102485427
GPX3	0.0672105634239943	0.0262564999307711	0.0409540634932231
PXN	0.0546840852812673	0.0137734775760613	0.0409106077052059
GOLGA7	0.0653726395608785	0.0244783696097222	0.0408942699511563
HSPE1	0.0760234110112959	0.0351344003399516	0.0408890106713442
TMEM70	0.0922289210941626	0.0513482439042635	0.0408806771898991
ATP6V1F	0.0821345090963001	0.0412946823285867	0.0408398267677134
MIEN1	0.0678821301771186	0.0270649315527482	0.0408171986243704
MIR155HG	0.0454847711545586	0.00467021238506369	0.0408145587694949
NOSIP	0.0582337190253896	0.0174833675805964	0.0407503514447932
MED6	0.0547954082262989	0.0140738325317157	0.0407215756945832
DDB2	0.125334693910635	0.0846566350573234	0.0406780588533115
GRPEL1	0.0751486176619432	0.0345640881202578	0.0405845295416854
RAB29	0.044778833595571	0.00419766392416813	0.0405811696714028
MGEA5	0.0613066431868935	0.0207330164286307	0.0405736267582628
NSMCE1	0.0436552949422974	0.00320930369183401	0.0404459912504633
IGFBP2	0.2596623400898	0.219226265121312	0.0404360749684875
OGFRL1	0.123945961899401	0.0835101410440534	0.0404358208553474
MAP3K2	0.0509752201489222	0.0105779895593154	0.0403972305896068
TGS1	0.0745184973297374	0.0341411444616984	0.040377352868039
CUX1	0.0425741471764328	0.00220998812832646	0.0403641590481063
GNB2L1	0.0466193498888827	0.00626902118814876	0.040350328700734
PERP	0.065947449739117	0.0256035319382884	0.0403439178008286
ANXA3	0.101483504049956	0.061158991008407	0.0403245130415491
TNFRSF21	0.0876799700665769	0.0473886532432648	0.0402913168233122
NNMT	0.274343927881491	0.234089553600204	0.0402543742812869
MANF	0.113388009750604	0.073174926740818	0.0402130830097857
BSDC1	0.0505336141950833	0.0103279807285516	0.0402056334665318
NAA38	0.0422223364291888	0.00208699888263029	0.0401353375465585
SIGIRR	0.0630138896156234	0.0229212993033379	0.0400925903122855
IVL	0.137506969734846	0.0974749477518197	0.0400320219830261
BAZ2A	0.0766797731303264	0.0367048843361946	0.0399748887941318
MT-ND4L	0.0511587431545683	0.0112189626031944	0.0399397805513739
CCDC25	0.063328970626227	0.0233892780255088	0.0399396926007182
SESN2	0.0613136356719373	0.0213872332178824	0.0399264024540549
RALBP1	0.0955628847664069	0.0556479705069375	0.0399149142594694
VEGFA	0.0987868018401488	0.0589912559850173	0.0397955458551315
TUBA4A	0.193546843331709	0.153825974025181	0.039720869306528
UCK2	0.0704188169076406	0.0307118192619111	0.0397069976457295
CKLF	0.14262321458476	0.102918032686981	0.0397051818977781
TMEM259	0.0703663209866133	0.0306848336681005	0.0396814873185128
EIF3M	0.0770081922263999	0.0373472686832908	0.0396609235431092
AKAP9	0.0472614253278246	0.0076369739782967	0.0396244513495279
SERP1	0.0817782944672673	0.0422012901407285	0.0395770043265388
TPBG	0.0756120027803583	0.0361442407396161	0.0394677620407422
ZFAND5	0.060773115453497	0.0213065417265208	0.0394665737269762
SIGMAR1	0.0542361414295092	0.0148090064820289	0.0394271349474803
NOP16	0.116714752949312	0.0773384297041904	0.0393763232451216
STK38	0.0453311830925648	0.00601382873843269	0.0393173543541321
PSMB3	0.124138356832137	0.0848384153568513	0.0392999414752856
FGF2	0.206511672715274	0.16721733044715	0.0392943422681238
GATAD2A	0.0478145753748033	0.00854127390392158	0.0392733014708817
CTDNEP1	0.0440954758084989	0.00482791881567087	0.039267556992828
FAM177A1	0.0528667729873073	0.0136052125354997	0.0392615604518076
SMG6	0.0529447611928563	0.0137031110254601	0.0392416501673962
PHLDA3	0.0675971529008318	0.0283662218232089	0.0392309310776229
PTPRE	0.0555182549201261	0.0165672538137484	0.0389510011063777
GCSH	0.101644058067771	0.062948520593715	0.0386955374740557
MARVELD3	0.0546723454540844	0.0159899713707992	0.0386823740832852
PGM2L1	0.105367245458554	0.0667224842252225	0.0386447612333317
CYGB	0.0716156690344861	0.0330253713223509	0.0385902977121352
CLCF1	0.0734550369449187	0.03510245318506	0.0383525837598588
LDLR	0.0419381510533795	0.00360734236649588	0.0383308086868837
ZFAND6	0.0571224279619196	0.0188077092833699	0.0383147186785497
IL1A	0.213006422078993	0.17481233637981	0.0381940856991823
MRPL21	0.0643754664797438	0.0261960768474204	0.0381793896323235
SRGN	0.17773879956493	0.139589676831505	0.0381491227334246
PON2	0.0468641348337628	0.00874261903367225	0.0381215158000905
ZFAND3	0.0493675611614466	0.0112876170233394	0.0380799441381072
CLIP1	0.0508242875821081	0.0127508178873244	0.0380734696947837
PRMT1	0.119416225555022	0.0813641562416286	0.0380520693133938
ARL2	0.0436841984356201	0.00567177799386617	0.0380124204417539
LTBR	0.0626656063064051	0.0246802066351509	0.0379853996712541
STX16	0.0564325793583171	0.0184712562757459	0.0379613230825712
TNFRSF1A	0.0433931482050679	0.00544036595920251	0.0379527822458654
RAB13	0.0406715686588718	0.00274521000653025	0.0379263586523416
LSM2	0.119808788773941	0.0819245735473118	0.037884215226629
STAU1	0.0746339870319462	0.0367825351216811	0.0378514519102651
ARL4D	0.146994991293541	0.109220385776251	0.0377746055172894
PDHX	0.0433572170756208	0.0055838980060712	0.0377733190695496
ERCC1	0.112299302290217	0.0745427256429851	0.0377565766472321
ZNF462	0.0429232715619828	0.00517646393999182	0.037746807621991
TADA3	0.0423701181059282	0.00464678202811322	0.037723336077815
PHLDA1	0.141146440133612	0.103423396307238	0.0377230438263744
MLXIP	0.0509351923619309	0.0132179349851081	0.0377172573768228
C6orf62	0.103131337996095	0.0654886927876586	0.0376426452084367
CAPZA2	0.055502043536339	0.017894892404545	0.037607151131794
NR2F6	0.0485941855679899	0.0110177335706164	0.0375764519973735
INPP5D	0.101176285068814	0.0636005430416296	0.0375757420271846
HIGD2A	0.0664295386668554	0.028950854267927	0.0374786843989284
OLA1	0.0496875571569266	0.0122565806819596	0.037430976474967
PSMB6	0.109588956220748	0.0721606615208261	0.0374282946999216
UBE2W	0.0458012335962746	0.00845384358930925	0.0373473900069653
RBM42	0.0606125044896225	0.0232723007622835	0.037340203727339
CCDC58	0.0695670080458062	0.0322333713339078	0.0373336367118984
NPM1	0.139323474379398	0.101990338359195	0.0373331360202026
CBR1	0.102785428667584	0.0654611181953847	0.0373243104721992
CDK12	0.0448253356501885	0.00755044746753873	0.0372748881826498
ADAM9	0.0572158503806193	0.0199694099749064	0.0372464404057128
BNIP3L	0.081034800022738	0.043900512857543	0.037134287165195
CDIP1	0.0550953035147301	0.0179707555088042	0.0371245480059259
PAFAH1B1	0.0549941175266834	0.0179101778149228	0.0370839397117606
USP18	0.0559489720377343	0.0190324983580666	0.0369164736796677
TNFRSF12A	0.114136177451931	0.0772363267305559	0.0368998507213751
C15orf61	0.0504801178257648	0.0135924074868528	0.0368877103389121
BSG	0.0432807026527448	0.00639303215482281	0.036887670497922
OSTC	0.0534214039278923	0.0166268787467315	0.0367945251811608
ARCN1	0.071093862293355	0.0343481909160992	0.0367456713772558
PNISR	0.0865768543012287	0.0498578408431437	0.036719013458085
NDUFA2	0.0627981413756657	0.0261073751082385	0.0366907662674272
RPS9	0.0419818780065161	0.00529621763214088	0.0366856603743752
ST14	0.0629741008017022	0.0262980961615361	0.0366760046401662
NAA10	0.0390865562566085	0.00242670525121828	0.0366598510053902
CCT4	0.0893557332855038	0.0527384794541119	0.0366172538313919
ARL6IP1	0.049325590150662	0.0127525700947931	0.0365730200558688
TOMM40	0.0960234999738124	0.0594945938116154	0.036528906162197
RAB18	0.0629054256102565	0.026378042244694	0.0365273833655625
KMT2E	0.0446723495098479	0.0081854910732578	0.0364868584365901
IFI27	0.200967604507414	0.164489833668077	0.0364777708393373
