,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
ANKRD12,0,4.35966875,0.07244885,0,0,1.001441974,5.551288368,2.648097244,0,5.379839263,3.770289916,1.647636863,0,0,5.14491923,3.116364757,3.001009533,1.083179322,0,1.148153179,0.378289653,5.404852044,2.376234808,5.128474881,2.39687189,6.178511486,4.600269754,0,5.312222249,2.87024634,0.955312803,0,4.354811802,0,2.785090155,0,3.351670727,3.60916396,4.140132406,4.119995204,6.967539842,0.071762669,5.921881391,0.350949786,0,2.040191072,0,1.385707125,0,0,0,0,5.784061579,0.145351386,4.726613271,0,0,0,2.133399125,1.749577172,3.641222311,1.46905241,5.914935195,6.114227497,0.178364082,0,6.56434768,5.604913441,0,2.360279988,0,0.874678949,1.342440964,7.420867211,2.750284917,1.456122744,5.674525621,5.578464779,5.234451503,4.510613859,0,6.949108832,1.099766486,0,0,3.249976204,4.656135938,0,1.325846898,0,4.650643947,2.265496907,0,2.629496511,2.476744584,0.612022163,0,0,0.233765377,3.250173332,5.404480821,0,0,0.056444801,3.300782673,0.387141928,3.076319652,0.399006986,0,6.443490621,0.208642109,3.309336284,1.825012184,0,0.157561176,0,0,1.536301619,3.735478852,5.246738699,0,6.086592719,1.611644543,7.659570689,0.316261617,0,1.534709076,2.0219416,0,0,3.324825002
MKIAA0650,0.440208075,6.199532976,0.115965432,0,9.45269797,0.406863158,0,2.64087539,6.800773092,3.169684532,0.115832299,4.926388514,4.702596599,0,5.082749418,0,0.577247536,3.989774816,2.213098386,0.393086655,2.915941506,0.17466208,0,3.334997245,5.167217409,6.56604947,0.055612157,0,0.658097205,1.247623756,4.983417767,4.935285294,0,6.187605451,0,6.826523065,1.185676287,6.78613107,0,2.62674283,0,0,2.415244872,1.997400809,6.190087382,3.005741307,0,3.092968509,0,0,0,6.780387534,4.794051897,0.29818907,6.222837398,0,1.303634645,0,0,1.90346253,0.509341141,0,0,8.325503798,0,4.125270873,6.487340027,0,0,0.52717045,0,4.162363129,1.125717218,5.364680981,2.034039594,3.042276613,0.156526059,5.706027649,2.508048279,4.195418471,0,2.746398767,0,0.801489796,0.149909668,2.136322654,5.868795398,8.514796491,2.559907798,0,2.764006378,6.145088438,0,2.124195772,0.423847055,0.055195654,3.395295916,0,6.321125372,0.230203013,0,0,0,1.898169648,3.857184806,0,4.373996142,0.818196129,9.572663661,0,0,0,0.40729836,4.923724432,4.793547389,0,3.841268703,6.081595281,5.619278008,1.113967146,0,6.02597005,2.766870742,0,6.178909802,3.05772752,1.615510465,0.370275897,0,5.932198213,2.625808185
XDH,0,0.946880548,6.617761301,0,0,2.101414762,3.211557386,2.730052978,3.07373456,0.385927957,0.101246657,3.192998946,4.179662318,0,1.832403972,7.098678518,0.042224074,7.338768467,1.387858796,0.933950258,5.381137988,5.320712112,0,1.003602237,3.232138837,5.689489271,0,0,4.084191856,5.493022808,0.717473541,0,3.422125333,0,0,7.615375097,4.814668336,0,0.309292623,3.593640608,1.235543265,0,5.640788647,0,0,0,0,0.830823203,3.104873377,0,0,7.668614143,3.875760408,0.558365607,0.742954757,0,0,0,1.081271446,5.789137135,0,5.067393486,5.734582278,1.734178502,5.614056067,3.444773066,1.427123406,5.783123968,0.497535726,3.484550639,0.560714954,5.322681706,2.409092182,1.981998742,1.404303691,2.995900534,4.619137123,0,1.690908713,0.715366262,1.784713357,0,2.745108226,0,6.076351723,0.688672738,7.197904697,2.338538514,0,0,0,2.605920963,1.425996321,7.704513736,0.123931008,5.870058885,5.569299684,0,0.989865623,1.321466359,6.789527124,0,0,0,1.574924978,0.719928148,1.426694144,1.364404342,3.917345821,0.60302689,0,0,2.831167877,1.217602977,0,0,0,0,5.91818346,6.426367082,0.246225649,0.340847077,3.174981592,2.940448683,4.360160571,1.726046456,0.10634832,1.970006927,0,4.629018494,0
2410091C18RIK,0.427820684,1.012425648,1.554343266,0,1.475240561,1.704163719,0.372617844,1.414622665,1.510556895,0.554932602,1.515762906,1.126113854,1.511417435,0,6.166183172,6.436581631,1.612258125,1.973721471,0.895147484,1.770617647,6.914595616,1.447050155,1.91291807,3.194890778,0.669117498,7.395224785,2.106247803,3.990074457,0.726918386,2.601934173,0.775514153,1.328951324,1.897240426,1.579759427,0.747086583,1.125783332,1.204203332,1.5431989,1.610511092,0.763836459,3.759880196,1.192636061,5.255360989,5.571191381,6.09109259,1.660335394,0,1.885144811,0.933874742,0,0,3.52802114,0,0.989792978,6.798996617,0,1.505586103,1.708407983,0.847676272,0,0,0.808096689,1.104202449,0.436375082,1.349818172,7.09896269,0.542109438,1.083996212,0.300299474,0.733354341,0.198745582,0.820485343,0.764006378,1.475499987,1.110563697,4.694473507,2.226107726,1.144568518,0,1.484963029,3.976189475,2.290807735,2.006010713,0.943508801,1.352589052,0,0,0,1.740064059,0,0,0.710437277,0,0,0.439357178,0,0,0,0.924023852,0,0,0,0,0,0.723864324,1.688627983,1.027295624,0.578890421,3.566023585,0,0.97019104,0,1.09423607,0.661840791,1.745796658,7.003331256,3.280436731,1.788268083,1.854953135,0.441164734,0,0,2.20435986,2.250870645,1.671836829,0.444136957,0.288181352,1.249445341,2.244369544,0,0.420832692
ALDH9A1,6.193988526,3.529658556,1.953265239,0,6.743174289,3.965885847,0,4.284521536,4.006594253,2.627886946,0.277865757,1.215305839,8.238402351,8.513635229,5.801748447,7.961726341,7.752135075,0.369941022,6.431266922,7.747759305,8.264911693,8.476697607,1.728355919,6.939531026,5.539487646,2.956093835,0,0,0,4.5841688,5.903843293,8.742525024,6.775423286,7.639839912,6.882133125,4.596660885,3.538252576,0.424707146,8.872347986,4.686931871,0,1.108691716,0.13920752,0,0,0.599413018,0,4.514772431,0,0,0,5.247794628,3.676560793,5.42737822,7.958076475,0,1.908159609,0,0,5.506665408,4.530663834,0,0.252778952,0.111699072,0,5.873500712,4.977087551,4.465308452,0,0,0,1.210700563,0,0.668209914,2.345396375,3.751099466,0.263034406,3.410910905,2.482590175,3.9127265,0.594357451,0,0,7.343847493,3.873399816,0,0,2.846794159,2.573398765,0,0,5.706519502,1.746011726,0,5.633669509,1.882408287,0,0,1.18922364,1.465922239,0,0.193582525,0,0,3.986638472,3.036872532,0.149649582,0,0,0.563743877,0,0,0,0,0,0,0,2.635638321,0,0,0,3.287354085,0.299127408,0.615416297,7.560150145,0,3.562987243,4.240367761,0,6.729128546,0.286644621
ZFP36L2,6.098253209,7.098271108,6.6328382,0.58168868,6.201330001,8.453920009,6.592303042,7.711788785,9.180812979,8.26795802,8.706234911,5.177080627,5.547304837,0,7.288966633,7.286214893,6.529646064,0.764855671,7.72179712,5.572522886,3.795476053,8.23208174,1.724693923,7.212316417,8.733285187,8.025953445,9.04436297,2.498684887,8.199415189,8.038962873,4.368132753,6.896349359,8.549703051,8.091823579,5.70942023,8.364001106,9.623342344,4.301068124,6.661026988,8.030092702,3.749115879,6.381025478,5.823963303,8.273694444,0,6.591380221,7.784639426,6.856650864,9.311483589,7.7178875,0.326192164,5.817922509,5.130704402,0.126576457,8.75011639,0,7.607641754,0,3.219850009,5.442270081,3.038892658,6.896292438,0,0,6.536721236,0,0,4.381089523,0,3.269526931,0.109694865,0,3.466000576,0,0.3887957,0,3.58183327,5.853781123,1.067776372,0,0,0,4.668901999,0,0,0,0,5.853723744,2.154648013,2.097374823,0,0,0,0,0.136322654,0,0,0,0,0,0,0,0,0,0,0,0,0,6.050741111,0,0,0,0.835681584,0,0,0,0,0,0,5.053971482,0,0,0,0,3.00353028,0,0,0,0,0,0
MCFD2,7.552458537,6.992271059,4.783252337,0,0,9.430979562,7.507558399,6.562411874,6.02781313,5.005242774,0,5.378580982,0,0,6.000254703,6.368546621,7.182970323,6.164239212,7.301869281,2.169796756,0.473838853,4.88497393,0,5.226766681,0.158983251,1.048236186,0,3.878999928,3.108758614,5.666682751,1.336340523,9.130903335,7.824605579,0.609565868,4.846478272,0.906351889,0,4.698629666,6.599185362,7.816161917,0,0,5.76358951,0,0,0,0,6.736169187,4.146834408,8.535915309,0,1.327687364,0,6.944734312,4.047896052,0,0.154842407,0,0,1.323600651,2.784943634,4.633181246,0.566571641,3.312882955,1.094709007,0,0.413052429,1.770786769,6.303364315,0,0,0,2.642586059,0,1.064469017,0,0.189792938,0,0,0.728225294,4.121719994,0,5.722108039,6.572027128,6.249468096,0,6.112226801,4.193637716,4.928976649,0,0,6.012997664,0,3.685514115,3.769348599,0.188780698,1.963363143,0,7.557119022,1.161242758,0,7.081643211,6.676263176,0,7.328976448,0,8.217020793,0.544485386,0,0,0,1.711098386,0,3.965322548,0.147827668,0,3.263034406,0,1.08120326,7.457077943,0,0.257734802,4.457850346,0,7.310115591,0.624522058,4.915128863,3.969307081,0,6.605981689,0
FBXO11,0,1.06474492,0.456175325,0,0,0.846713941,0,5.441689299,0.134615244,0,0,7.294364349,0.256044474,0,5.709064508,3.127847852,1.990156167,0,0,7.594025956,5.410670124,7.510897851,0,0,6.035179597,6.493773808,0.195347598,0,8.959234898,0,6.649185748,0.095721922,0,0.540225701,1.019346089,0,0,0,2.919988339,5.172907494,0,3.303707698,1.386810946,5.28294755,0,0.457331625,8.647533617,4.398829182,3.091649064,0,0,0,0.276198865,5.036059292,1.614615624,0,0,2.411588947,1.412564766,0,0,2.330271553,0,8.710734125,5.352225324,0,8.124419645,0.248291938,2.602979398,5.22349978,0.519239949,5.792004161,0.146785541,1.431355522,7.907855676,5.301441321,0.195599575,6.851351777,4.638328749,8.473096483,1.306028869,4.058775383,3.336111968,0,0,4.196906001,4.951322021,0,0,0,6.288526522,0,0.227741076,7.415741768,4.924185418,0,6.854606618,0,7.871182015,0,0.311154315,6.744544597,0,0,6.021359794,6.318445196,2.160500739,0,0,0.560714954,2.429696298,6.180332882,2.639625782,0.983604737,8.857123518,0,0,3.09065022,6.425340127,1.998051046,0,8.138435646,7.917203183,6.83807439,0.201006466,5.127319616,6.36861646,1.078951341,2.930358876,2.274380949,6.72377424
MAP3K8,0.610511092,5.944649989,0,0,3.862114111,5.38835488,0,2.978927776,5.363532056,0.155878733,0.386810946,4.954568571,5.655420527,0,4.79490448,8.975039718,5.933008385,6.611138437,0.260627908,0.771970068,5.257410473,0.193330195,3.832606509,0.79792605,5.270528942,6.337413176,0,0,7.691511832,0.161436266,5.909499513,6.116404267,4.195662563,6.202341314,0,5.32378437,6.925019097,6.01599926,6.057532586,5.218723056,0,5.824352904,4.55451518,0,0,6.605537299,0,5.01000548,0.352419559,8.397660944,0,1.028922711,3.208095814,0,2.811799812,0,0.954121847,0,4.752133067,0.60245688,5.481618629,0.510759422,0,6.308118741,0,0,1.768713657,0.58062791,5.025905842,0,0,0.162467868,5.620290217,5.836416507,5.255032348,6.738911019,1.34044833,0,5.744866121,0.675364313,0,1.003026483,9.169478599,1.443712728,5.375480863,0,0,0,0,0,0,7.507862017,0,0.8623522,1.213627239,5.171831305,1.862748926,0,5.305977815,0,1.734612083,0,6.723910728,1.649845352,5.143454645,4.659051144,0.875386905,2.396460933,0,0,7.586272354,0,5.542069187,0,6.411310988,0,0,4.466450932,1.749791677,0,0,0,0,0,0.90842865,0.317188278,1.346758372,7.277517097,7.221906074,8.689779629,0
USP14,1.567253375,0.10272531,0,0,0.164142649,4.775587895,4.745468618,3.709158272,7.425144554,3.26443134,4.426325145,0,4.886759854,0,4.652968269,4.559956729,1.93632699,0,5.07144091,0,1.688046044,0,5.581824234,5.670704397,5.045434233,6.323924845,6.626006848,0,0.119953718,1.681224354,6.494236382,0,7.417989185,7.034281755,0,2.212756083,0.206018004,1.22119655,0.108491003,2.808282071,2.240070043,0,6.938511636,0.297015288,0,4.68108939,0,5.170874463,4.762497649,0,0,3.6677105,2.884969047,5.473793404,7.44225515,0,2.652670047,6.685519722,5.158058254,0,4.35105583,6.023188806,0,0.07751647,0.246590503,0,0.569004927,0,0,6.328093245,0,3.17960659,1.470667008,0,1.941669754,6.645472545,6.216850601,5.70641175,3.982692459,0,0,0,8.042158397,7.215002903,5.754021625,0,0,0,0,0,6.935453854,0,6.170970576,0,6.226972784,0.30987466,4.395371328,0,0,0.940655398,2.022758398,0.378955461,0,0.079429315,1.775766969,0,7.021992664,4.127253573,0,2.303488527,0,0,0.75206347,0,2.199342548,2.989829301,0,3.556122818,5.085173931,0,9.97857848,0,0,0,1.405393381,4.012658057,3.299156722,5.772360766,0,2.11919015,0
RBBP8,2.170053235,5.014507054,0,0,0,4.055534072,0,1.268973282,1.718438349,0,7.069066251,0.125783332,4.461724992,0,5.622294933,0,1.173447286,0.91494715,3.016959791,0,0,0.244521774,4.059052377,3.534385375,0.757279323,0,0.498863564,0,0.270827916,0.263515224,6.373931781,0,3.477780929,0,3.689656994,0,0,0,0,5.651648743,0.404685176,5.887293739,0.115965432,7.258240949,3.081663448,2.173671141,0,3.136552343,0,0,0,1.316145742,0.150429698,0,0.175045486,0,0.093560176,0,2.621289993,0,0.231678162,4.389821464,5.777422346,2.766807151,2.949478905,3.691980751,6.086250893,0,0,5.164882798,1.946319137,4.625778967,5.212370896,6.225949686,5.997272081,6.945176928,7.028870787,0.268075023,2.581929656,7.721999396,0.50771854,0,0,6.481691276,1.099295204,6.650003383,3.38573473,0,3.88981422,2.96476827,7.195976475,5.320798744,3.100641316,0,1.015354834,3.576643063,5.772775107,0,5.896623033,4.548091323,5.234731226,0,0,0,5.70906175,6.365428341,0.232415171,4.651706139,0,7.472570627,4.3574394,3.330802175,0,7.935033595,0,0,0,5.631075172,6.464905103,6.721611904,10.31278042,3.380618638,5.401087716,7.654006547,6.85984286,5.411836352,0,4.393457388,0,2.08983709,7.525055626
GALNT1,0.59645814,0.949572284,0,0,4.502056856,0.431462503,0.373843063,6.635353909,0.257131341,7.132759841,4.225807049,4.023707787,4.044822492,0,5.656015774,2.277062317,3.883171126,5.811337441,2.358086758,5.697429115,4.621835033,0,1.810525365,4.986825025,5.297261128,4.242312871,4.271470498,0.405665675,3.630545261,2.921969435,2.773975233,5.233642683,6.072971844,4.625761437,0,0.622742976,0,6.573619924,0,0.190045887,7.864634982,4.704097304,5.057376619,1.991608008,0,6.736082575,0,0,7.866229238,0,0,5.356017005,1.581399457,8.403591542,6.480355611,0,3.209156998,0,2.8788038,4.21042783,1.244704428,6.417911571,3.379523929,0.903192561,1.120949069,0,0,4.432705577,0,6.385971084,0,0.671112175,0.601506363,0.278698482,1.816558749,0,0.782660176,1.168449492,4.213425053,1.010851435,0,0,5.750011512,0.227371423,1.682932803,0,1.976400298,0,5.596681754,4.941890375,5.960724837,2.817254863,6.318284299,1.394349504,4.070535308,0,2.888889337,0,0,0,4.39508337,0,0,0,7.276046218,0,0,0,1.732225777,6.068137654,0.449006639,1.74170427,1.127765328,0,1.289716448,0,0,0.958137391,4.617345506,0.170950553,0,0.378955461,3.140467838,2.629519825,2.308156975,0,3.623808348,1.053180862,2.366140336,4.459772579,0
BRD8,0.079702372,1.303751529,0,0,1.679513879,3.949320147,0.876173114,5.642066138,6.576738284,5.898716254,3.71454227,1.650350989,1.948264429,0,4.414047561,6.74452307,5.750815498,0.791522378,7.602955651,2.272381578,2.725937428,4.928417701,1.226200229,5.9768837,4.243806155,0.902575299,2.608667331,0.628913543,6.619663905,1.628400336,3.541638734,4.588600714,0.937495057,4.112149635,0.23388806,3.393869203,2.004824951,7.546476249,0.102187793,0.320426911,1.3822799,1.368209598,0.172487516,0,0,3.798714147,0,1.932892674,0.201759307,0,0,1.301704696,0.540225701,1.006333934,6.003453822,0,2.82678235,0.807190033,0.940129155,0.933043805,0,2.338966304,1.04453401,1.88041126,1.052485453,0,0.19761381,0.216485907,0.295135249,6.323553817,0.620211026,0.442970028,1.900026299,1.299479128,5.933024914,7.073436806,4.633965873,1.433440225,3.016442833,0.863224853,0,0.3658045,4.632116957,3.656519252,5.173707114,0.911883289,0,0,0.777451278,0,0,0.307195344,0,4.733099406,0.306378911,3.382625756,0,0,1.555521697,5.439749451,2.971773447,0.270110276,0,2.738011169,4.108599726,0.123798608,4.655145715,0,1.002450499,2.374399637,3.812662509,1.336283388,0.260025656,0.671112175,1.110296419,0,0,0,3.866403589,6.679943095,0.440845918,0.271306144,1.108223341,1.751506569,2.624943098,0.527971113,0.525668007,2.094067126,0,0,0.957766051
HSPA9,4.152516061,1.765195249,6.018954579,0,0,3.564548892,3.507617067,1.589044357,6.332996086,3.707237637,0,4.331769698,2.725195817,0,4.808173934,0,4.486173744,1.995810106,0,2.207861624,4.156655489,6.765663363,1.655306028,4.711483894,0.470510835,3.653621848,6.33601375,0,7.056601952,7.212423428,5.274459226,6.719069784,7.622562897,1.693408897,6.557198689,1.625223724,0,0,6.569188777,0.626112011,0,0,6.629052019,4.740414919,3.229634064,0,0,2.805313095,2.648097244,0,0,0,2.375456536,0,0,0,4.246696901,0,4.526563401,0.867896464,0.666393032,5.224889213,0,0,5.777874678,0,0,1.911921628,1.007051943,0,0,0,8.037430545,2.004249685,0.239398042,0,2.776125049,5.338955611,4.843421123,0,3.178284397,0.29172142,0,6.958602593,0,0.635986504,0,3.268509251,0,7.265470653,7.85696391,6.629212343,0.285224645,7.64521601,0,2.882877774,0,0,0.421694581,5.127827222,0,0,0,0,5.205951558,3.084540548,2.530170648,7.537066162,6.426202684,7.637315354,0,0.461633327,6.051163253,5.662806497,0.09963185,3.407080775,0,0,3.855790416,4.230310627,0,5.634744267,1.835358201,0,1.082838815,4.681050023,3.199248307,5.363633675,2.188432576,6.724431996,0
MATR3,6.757588689,0.18599337,0,0,6.048746236,0.060877473,0.596935142,7.63919598,2.746183757,3.772698582,0.183962835,0,5.505719473,0,3.829656782,7.447147712,5.774763344,4.325206498,0.231678162,8.570763841,4.781983872,2.560714954,4.159653403,3.56506094,6.626119314,0,4.902758576,0,0.11209958,6.039528852,0.171591153,0,4.216198743,6.917466366,6.437107865,3.057294297,4.565158452,0.196607044,5.87482401,0.169796756,0.970264679,0,3.88757401,5.339308445,0,3.000018034,7.469993393,3.64653135,0,0,0,6.595810952,5.742302698,6.2360563,0,0,5.692111909,4.27730786,5.314769021,0,0,1.202072875,0,0.388024176,0,0,4.804704112,7.251152885,0,0,0,2.878646879,0,7.144930443,1.945532795,3.303488527,0.08719125,4.7841951,5.610900816,4.498818897,0,0,5.805008636,0,1.805251176,2.349676658,0,3.162709543,0.481918878,2.621876049,5.563472389,4.35510791,0.678702946,2.944970859,0,3.880763877,0.528371278,0,0,0.358058618,0,3.581977846,0,4.234516649,0,0,0,0,0,6.535877217,0,3.21992743,0,5.807233834,0,0,0,0,5.741089409,7.745740197,0,0,5.490839648,0,5.072260183,2.691735146,0.104202449,2.84705484,1.156784908,4.445196982,0.189539944
ANKHD1,4.428993228,3.349067988,0,0,0.677169939,0.033088169,0.229341813,0.105812151,0.293841299,5.64979363,3.209921191,0.454491777,6.563353406,0,4.973726062,1.113967146,7.778774318,9.607323655,6.120644315,2.461738086,4.862986909,1.882525673,0,6.345046802,7.833599165,1.492878648,0,2.17034172,1.580531438,0,6.25065656,4.311350526,8.448741579,3.728181749,0,0.281787257,6.271556403,0,6.344450379,0,1.056167306,1.963363143,3.86327442,0,0,6.576302936,0,0,7.162078081,0,0,9.375333155,2.025595836,7.365648799,5.785874834,0,9.065809237,3.629508168,5.110943646,4.466966384,0.621899486,6.192119187,0,4.359633613,0,0,5.242465318,7.180383609,0,4.115049894,4.298013064,4.867545629,6.055759639,2.716310528,2.665415512,7.053873764,3.338609821,0,1.769009998,0.21126145,3.605043866,0,0,4.915683422,4.43127528,4.75155477,0,5.46676414,7.567090579,0,2.647867072,0,0,3.975501794,1.06053166,3.207752323,0,0,0.537544572,0,0,0.657548548,6.975991228,0,4.34938651,0,0,1.429160657,0,0,5.072856116,2.38388397,0,0,5.83716872,0,0,1.536351358,4.162838419,0,0,0,0,0,3.712738832,6.089993823,1.031677496,0.712903875,0,2.341473457,0
ZMAT2,6.724322845,0,4.056106597,0,0.527670916,1.547449829,4.613908779,2.416245251,0.118625514,4.342284499,0.182056609,0.504569548,4.530464083,0,4.049439093,0,2.710305019,6.242303342,0,0,0,7.516456463,6.970627065,8.620514201,6.196691624,1.665438253,0,0,0.849038477,3.164142649,0.322620422,0,4.03338776,0.844224943,2.362385723,4.577598014,0.993783035,5.080508441,1.545375359,0,0,0,4.915076264,0,0,6.930561129,0,4.844822493,0,0,0,0,2.536003151,7.678297309,0,0,8.005481395,6.306178377,2.529820947,4.321062218,0.616357697,5.163386017,2.548436625,4.150535307,3.911154665,0,2.640805996,3.995095527,0,2.112700133,3.121330438,0,1.065779085,6.423968036,5.189848274,4.049665615,1.406373399,5.028202244,2.49873594,3.813555472,2.46391013,0,4.387231556,0,0.771294016,3.033211538,0,0,0,6.39529763,1.40653667,6.303868403,0,0,2.811717624,0.171591153,4.671021568,0,4.149178057,0,0,1.542802827,0,0,1.071556751,0,4.582562024,4.327931625,0,0.684369929,0,4.592929386,0,2.656542133,0.134352387,0,0,6.883080682,5.166321783,5.367891712,0,0,1.858458498,0,4.982505371,1.070595412,0.201131967,4.5383395,6.957614006,2.707038804,3.3899935
NDFIP1,2.544806829,0,0,0,0,5.128973835,7.363548701,6.842409433,1.285402219,2.145123093,0,6.375956902,1.714135594,0,5.331379183,0.744591687,4.923134915,6.923145614,1.232599364,1.119953718,5.818505487,6.529894329,7.324822302,3.641811886,5.046050082,8.937396185,2.308652111,0,0.502025022,1.707348087,0,0,6.608115814,0,3.997951723,0,0.776440929,0,0,0.396597932,9.043322356,9.482493574,0,4.762588005,0,0.50873288,9.20572264,4.641147152,0,0,0,2.162242268,4.712936881,6.921097088,0,0,8.181602019,0,6.389938451,4.90029203,0,0.984479982,0,5.486530968,2.99432628,0,3.017031081,7.254584595,7.216020206,4.609944032,7.674291858,5.176135242,5.76808373,0,9.243261114,5.514478944,7.514326654,7.871507325,6.368050664,0,0,2.040120917,6.596854659,4.168978925,5.587025882,0,0,8.334534757,0,0,4.293679474,0.785843455,1.331705216,4.711599526,1.523963346,0,2.948862452,0,0,0,7.169539229,4.346361256,7.27150318,0,1.830620415,6.792613322,0,0,4.155619721,2.655237324,5.45651377,8.141314251,0,7.981777891,4.29728681,0,0,0,0,0,0,4.512239531,1.321524084,0,0,2.830458164,7.421695423,3.979339446,0,0,7.193800321
YIPF5,4.931569603,2.332822486,4.64379271,0,6.034666927,5.093991095,3.747570008,5.686340841,0,6.811357994,8.702840016,0,3.857622764,9.800841188,6.392729562,7.29930969,4.380334648,5.05382816,6.593223779,0,5.725874733,3.775619498,1.79879708,4.478085213,3.470862199,0.159370847,0,0,0.208017755,6.075605363,4.51212573,0,1.868410209,0,3.172983477,6.347715257,0.185359135,0,4.146866984,4.653799524,0,0,0.457331625,1.238542314,0,4.698296279,0,3.549016052,3.669423679,0,0,5.189140599,3.755208065,0,6.414910131,0,0,6.84018625,7.789883762,1.065641239,0,5.952759881,1.267955212,7.932590955,3.267146233,4.220090002,6.590558607,0,0,0.545573056,0,0,6.163697975,0,1.857543145,0.914794112,3.516153861,0,3.615157305,4.142462453,0.700084549,5.922752076,6.035628308,4.5113352,8.0195974,1.068945911,0,0,0,0,3.167839602,2.445753184,6.6594765,0,2.670069847,0.166329818,0,0,7.040820119,0.62349233,0,0,0,0,5.917665661,5.574449724,0,0,0,4.140639614,0,6.905686645,0,3.289347584,0.249506021,0,4.006737858,3.605197989,4.568421312,0,0,0,2.536202137,0,6.716126664,0.161307264,0,3.73977251,0,6.483494964,1.232169543
