pathway	pval	padj	log2err	ES	NES	size	leadingEdge
"ACTOMYOSIN STRUCTURE ORGANIZATION%GOBP%GO:0031032"	0.000462355355903982	0.00237518286936861	0.49849310876659	0.639895463896203	1.73350266950663	62	PDGFRB LMOD1 FRMD6 MYH10 PDGFRA ANKRD1 MYH11 SORBS1 TPM1 ITGB1 SRC MYOM3 ITGB5 MYH9 FRMD5 MYOZ3
"ACUTE INFLAMMATORY RESPONSE%GOBP%GO:0002526"	0.629072681704261	0.748007646549181	0.0789209638180035	-0.359812836071795	-0.889861404424491	18	PLSCR1 IL6R
"ACYL CHAIN REMODELLING OF PC%REACTOME DATABASE ID RELEASE 61%1482788"	0.6464	0.764084883845363	0.0554793308704233	0.397558066322276	0.88081970414584	20	PLA2G5 PLA2G2A PLA2R1 MBOAT2
"ACYL CHAIN REMODELLING OF PE%REACTOME%R-HSA-1482839.2"	0.366120218579235	0.506703193801109	0.116234148779716	-0.42452898903729	-1.07868921758227	21	RARRES3 MBOAT1 HRASLS2 PLA2G2D LPCAT4 PLA2G3 PLA2G16
"ACYL CHAIN REMODELLING OF PS%REACTOME%R-HSA-1482801.3"	0.661016949152542	0.775569040478017	0.0571258510018113	0.411658702873693	0.863752629022828	15	PLA2G5 OSBPL5 PLA2G2A PLA2R1 OSBPL8 OSBPL10
"ACYL-COA BIOSYNTHETIC PROCESS%GOBP%GO:0071616"	0.190184049079755	0.31044037527904	0.178219874951973	-0.436999622242555	-1.22538127004952	30	ELOVL3 ACAT1 ACSL5 HSD17B8 ELOVL6 PDHA1 ELOVL7
"ACYL-COA METABOLIC PROCESS%GOBP%GO:0006637"	0.0280176485760634	0.0709006767713794	0.352487857583619	-0.419486573114272	-1.38140123542325	60	OXSM DBI ELOVL3 ACAT1 FAR2 ACOT13 ACSL5 HSD17B8 ELOVL6 PDHA1 NUDT7 ELOVL7
"ACYLGLYCEROL BIOSYNTHETIC PROCESS%GOBP%GO:0046463"	0.891525423728814	0.942391034928171	0.0433636987883266	0.308361834643517	0.647012545840342	15	LPL GPAM DGAT1
"ACYLGLYCEROL CATABOLIC PROCESS%GOBP%GO:0046464"	0.569491525423729	0.69636180807114	0.0642140881844605	0.434509883310925	0.929866653159167	17	ABHD2 FABP4 LPL APOA1 MGLL DAGLA
"ACYLGLYCEROL HOMEOSTASIS%GOBP%GO:0055090"	0.308474576271186	0.445815692881929	0.096887770327544	0.540852533182497	1.15744371808267	17	C1QTNF3 GPIHBP1 LPL RORA
"ACYLGLYCEROL METABOLIC PROCESS%GOBP%GO:0006639"	0.759365994236311	0.85256317707739	0.0432768714901103	0.32444939764294	0.823929266589897	42	ABHD2 FABP4 LPL CAV1 DGKD GPAM LMF1 DGAT1 DGKA DGKQ APOA1
"ADAPTIVE IMMUNE RESPONSE BASED ON SOMATIC RECOMBINATION OF IMMUNE RECEPTORS BUILT FROM IMMUNOGLOBULIN SUPERFAMILY DOMAINS%GOBP%GO:0002460"	3.15865938252338e-05	0.000234931013784203	0.557332238758646	-0.612828695872141	-1.98747422223527	56	EXOSC3 CD74 BTN3A2 BTN3A3 MICB SLA2 C1QA CD8A C1QC FCER1G C1QB RORC IL18BP CXCL13 CD27 IRF4 HLA-DQB1 CD46 SLAMF6 HSPD1 RNF8 BATF LY9 EXOSC6 ZP3 DENND1B
"ADAPTIVE IMMUNE RESPONSE%GOBP%GO:0002250"	2.66918092864283e-07	3.02389327280243e-06	0.674962860011025	-0.628469877415484	-2.12296870870782	72	HLA-E EXOSC3 CD74 BTN3A2 BTN3A3 CTSS MICB SLA2 C1QA CD8A C1QC FCER1G C1QB RORC IL18BP CXCL13 CD27 IRF4 HLA-DQB1 RIPK2 BTK CD46 SLAMF6 ZAP70 SYK HSPD1 RNF8 BATF LY9 ITK EXOSC6 ZP3 DENND1B PIK3CA BCL10
"ADENYLATE CYCLASE-ACTIVATING G-PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007189"	0.0239238832466777	0.0623235374730709	0.352487857583619	0.624319999732024	1.52951032620256	32	ADCY2 ADRA2A PTGIR GNG2 PTHLH PTH1R ADCY6 PDE4D ADCY1 PTGER2 ADRA1B ADCY9 ADCY8 RAPGEF2 GNAQ
"ADENYLATE CYCLASE-INHIBITING G-PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007193"	0.054014598540146	0.117409114658208	0.234392647294686	0.587327699667957	1.43888355633733	32	ADCY2 ADRA2A LPAR1 ADCY6 ADCY1 FLNA ADCY9 ADCY8 GABBR1 GRM6 APLP1 GNAI1 GRM4 OPRK1
"ADENYLATE CYCLASE-MODULATING G-PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007188"	0.0124341795748564	0.0370868113732133	0.380730400722792	0.555161194028929	1.53151103830811	70	ADCY2 ADRA2A GNA14 PTGIR LPAR1 GNG2 PTHLH GNA12 PTH1R ADCY6 GRK5 PDE4D ADCY1 PTGER2 FLNA ADRA1B GNA11 ADCY9 ADCY8 GNAO1 RAPGEF2 CACNA1D GABBR1 GNAZ GNAQ GRM6 APLP1 GNAI1 AVPR2 GRM4 TSKU OPRK1 PTGER4 PRKACB CRHR1 ADCY5
"ADHERENS JUNCTION ASSEMBLY%GOBP%GO:0034333"	0.00116902917788511	0.00513815933538877	0.45505986738723	0.770513968586049	1.76692448500411	23	DLC1 SORBS1 ACTN1 THY1 FERMT2 VCL PIP5K1C LAMA5 RAMP2 SMAD7 ARHGEF7 CTNNB1 ZNF703
"ADHERENS JUNCTION ORGANIZATION%GOBP%GO:0034332"	0.000151359528393953	0.000929159210188716	0.518848077743792	0.701801706833552	1.83611340198752	49	CDH11 DLC1 CDH5 SORBS1 PVRL1 ACTN1 THY1 FERMT2 VCL PIP5K1C LAMA5 CDH13 RAMP2 CDH2 SMAD7 ARHGEF7 CTNNB1 CADM3 ZNF703 RAB8B PVRL2 CADM1 PVR CADM2
"ADHERENS JUNCTIONS INTERACTIONS%REACTOME DATABASE ID RELEASE 61%418990"	0.0279115335662597	0.0707018708104859	0.352487857583619	0.688322769063947	1.55505790180821	22	CDH11 CDH5 PVRL1 CDH13 CDH2 CADM3 PVRL2 CADM1 PVR CADM2 CTNND1
"ADP METABOLIC PROCESS%GOBP%GO:0046031"	0.78486646884273	0.872981083246834	0.0431036828790402	0.321324622319264	0.774997149680261	29	AK5 PGM2L1 PGAM2 ENO2 PFKFB4 HK2
"ADP SIGNALLING THROUGH P2Y PURINOCEPTOR 1%REACTOME%R-HSA-418592.2"	0.3024	0.440385017026107	0.0946646223153342	0.519959185744469	1.15200856164767	20	GNA14 GNG11 GNG2 GNB3 GNG4 GNA11 GNAQ GNG7 GNG12
"ADP SIGNALLING THROUGH P2Y PURINOCEPTOR 12%REACTOME DATABASE ID RELEASE 61%392170"	0.574576271186441	0.70090929967407	0.0637845390312975	0.431271170385037	0.922935691943761	17	GNG11 GNG2 GNB3 GNG4 GNAI1 GNG7 GNG12
"ADRENALINE AND NORADRENALINE BIOSYNTHESIS%PANTHER PATHWAY%P00001"	0.614006514657981	0.735460117139264	0.0587185879555941	0.402616297345686	0.886950769424671	19	INMT SLC6A17 NNMT SLC6A20 MAOA MAOB SNAP23 VAMP2
"ADRENALINE,NORADRENALINE INHIBITS INSULIN SECRETION%REACTOME DATABASE ID RELEASE 61%400042"	0.0479134466769706	0.107095735342427	0.257206466468838	0.626302369477996	1.44682069538529	24	CACNA1C ADRA2A GNG11 GNG2 GNB3 ADCY6 CACNB2 GNG4 CACNA1D CACNA2D2 CACNB3 GNAI1
"ADULT BEHAVIOR%GOBP%GO:0030534"	0.041673239203766	0.0955127153739395	0.321775918075361	0.636582739859416	1.48754907483124	25	NLGN4X APP TSC1 NPY PAFAH1B1 SHANK1 NTF4 NLGN3 RNF180 DRD4 BTBD9 SPTBN4 SHANK2
"AEROBIC RESPIRATION%GOBP%GO:0009060"	0.000556331669463076	0.00277193604629564	0.477270815362862	-0.607671465054771	-1.86391651638744	42	UQCR10 SUCLG1 BLOC1S1 CHCHD5 PDHA1 COX6A1 SDHB SDHAF2 FH NNT SDHD IDH3G MDH2 SDHC SURF1 IDH2 SLC25A14 UQCRC1 MDH1 CS PMPCB MDH1B IDH3B SUCLG2 PDHB ACO2 DHTKD1 UQCRC2 DLD OXA1L SDHA UQCRH
"AFLATOXIN ACTIVATION AND DETOXIFICATION%REACTOME DATABASE ID RELEASE 61%5423646"	0.766990291262136	0.858493822193518	0.0672065093710464	-0.326067915405645	-0.784276669503463	16	ACY3 GGT7 ACY1 MGST2 GGT6 CYP1A2
AGING%GOBP%GO:0007568	0.377808988764045	0.51759629747386	0.0753093764172773	0.398910018583351	1.05834613059652	54	LOXL2 SERPINE1 MME APOD APP PLA2R1 HMGA2 CDKN1A KL TBX3 ATM WRN ARNTL SRF
"ALCOHOL BIOSYNTHETIC PROCESS%GOBP%GO:0046165"	0.347540983606557	0.487716797339035	0.132846300606183	-0.32826714397947	-1.04909441829736	50	FDPS EBP CNBP PPAPDC2 ACER2 FDFT1 PCK1 NSDHL ACAT2 GBA HSD17B7 CYP27B1 ARV1 GOT1 PARK7 PMVK DHCR24 HMGCS1 IDI1 ACER3 PGP ISYNA1 MVK
"ALCOHOL CATABOLIC PROCESS%GOBP%GO:0046164"	0.481994459833795	0.618244330884038	0.0995791200495904	-0.386086750505042	-0.992266001190916	22	IMPA2 SRD5A3 APOE SULT1A3 TPI1 SULT1A1 SULT1A2 NUDT3 SORD
"ALCOHOL METABOLIC PROCESS%GOBP%GO:0006066"	0.877380952380952	0.933206020231927	0.0273074724591201	0.266098337143503	0.798547264801922	149	NUDT10 OSBPL5 CH25H IGF1 ADH1B PLCG1 MOXD1 CYP1B1 CLN8 SPHK1 NUDT11 CES1 INPP5A FGF2 ALDH1B1 TM7SF2 ABCA1 ACLY RXRA LCAT
"ALK1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ALK1 SIGNALING EVENTS"	0.0204640518036039	0.0549563128498666	0.352487857583619	0.670047444747813	1.54787616524453	24	TGFB3 INHBA TGFBR2 SMAD9 ENG CAV1 ACVRL1 ACVR2A BMPR2 TGFBR1 SMAD7 SMAD5
"ALPHA ADRENERGIC RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P00002"	0.226415094339623	0.354040909247698	0.11146266692298	0.544272797953238	1.21770487059103	21	ADRA2A PRKCG ADRA1B GNA11 PRKCA PLCB4 ITPR1 PLCB1
"ALPHA-AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:1901607"	0.904605263157895	0.950120338702291	0.0741758965588009	-0.250132684992678	-0.77596582471019	45	ASL ENOPH1 ASNSD1 BCAT2 MTAP APIP MTHFD1 ASNS GLS2 PYCR2 GLUL ADI1 GOT1
"ALPHA-AMINO ACID CATABOLIC PROCESS%GOBP%GO:1901606"	0.0160521727736101	0.0455640213905792	0.352487857583619	-0.448098966593879	-1.50436275717839	65	IDO1 SDS ALDH5A1 ACAT1 HIBADH HMGCL HAL HPDL DDO IL4I1 PCBD1 GSTZ1 PIPOX AMT GCDH GLS2 MCCC1 GLUL ASRGL1 KMO KYNU GOT1 GLDC GCAT
"ALPHA-AMINO ACID METABOLIC PROCESS%GOBP%GO:1901605"	0.049399103812439	0.109647004577155	0.321775918075361	-0.32315035323857	-1.2063259800223	142	IDO1 NIT2 SDS ALDH5A1 ACAT1 ASL HIBADH ENOPH1 HMGCL HAL NMNAT3 HPDL DDO IL4I1 ASNSD1 CKMT2 PCBD1 BCAT2 MTAP APIP GSTZ1 PIPOX MTHFD1 AMT GCDH ASNS STAT5A CKMT1B GLS2 PYCR2 MCCC1 GPT2 GLUL ASRGL1 KMO ADI1 KYNU GOT1 GLDC GCAT
"ALPHA-BETA T CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002287"	0.876271186440678	0.932605501620398	0.0441523058441465	0.317102983200974	0.670729204245843	16	FOXP1 RORA IL6 LEF1 PTGER4
"ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0046631"	0.219718309859155	0.345358151974635	0.157402899305283	-0.450057541961212	-1.19111790999597	24	HLA-E STOML2 RORC RSAD2 IRF4 SLAMF6 FOXP3 BATF LY9 ITK
"ALPHA-BETA T CELL DIFFERENTIATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002293"	0.876271186440678	0.932605501620398	0.0441523058441465	0.317102983200974	0.670729204245843	16	FOXP1 RORA IL6 LEF1 PTGER4
"ALPHA-BETA T CELL DIFFERENTIATION%GOBP%GO:0046632"	0.610079575596817	0.732552265316534	0.0835990603684159	-0.353390528332773	-0.888715851352343	20	RORC RSAD2 IRF4 SLAMF6 FOXP3 BATF LY9 ITK
"ALPHA-SYNUCLEIN SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ALPHA-SYNUCLEIN SIGNALING"	0.830459770114943	0.905058301174322	0.0716527366829457	-0.279775050219205	-0.770275091765366	27	LCK LYN SYK BAD PPP2R5D PRKCD PARK7 PLD1 STUB1 YES1 UCHL1 FKBP1A
"ALPHA4 BETA1 INTEGRIN SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ALPHA4 BETA1 INTEGRIN SIGNALING EVENTS"	0.000823118481092901	0.00381938882908568	0.477270815362862	0.736374798758469	1.80403136074425	32	THBS1 FN1 THBS2 BCAR1 VCAM1 ITGB1 SRC PXN JAM2 DOCK1 PRKAR1A
ALPHA6BETA4INTEGRIN%IOB%ALPHA6BETA4INTEGRIN	0.0405405405405405	0.0934654330880746	0.261663521711573	0.528712709376057	1.44301459289655	65	LAMB1 VIM ABL1 PLEC IRS1 LAMA1 LAMA2 IRS2 SRC FYN LAMC1 SHC1 LAMA5 LAMB2 EPHB2 ITGB4 LAMC2 SMAD3 PIK3R1 PRKCA PTK2
ALPHA6BETA4INTEGRIN%NETPATH%ALPHA6BETA4INTEGRIN	0.0287223073284189	0.0722563143183557	0.352487857583619	0.533538924564295	1.47738603596154	71	LAMB1 VIM ABL1 PLEC IRS1 LAMA1 LAMA2 IRS2 SRC FYN LAMC1 FOS SHC1 LAMA5 LAMB2 EPHB2 ITGB4 JUN LAMC2 SMAD3 PIK3R1 GAB1 PRKCA PTK2
"ALPHA9 BETA1 INTEGRIN SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ALPHA9 BETA1 INTEGRIN SIGNALING EVENTS"	0.000900949727704683	0.00412336466870253	0.477270815362862	0.792677975432332	1.77346329841221	21	FN1 ADAM12 F13A1 TGM2 KCNJ15 BCAR1 VEGFC VCAM1 ITGB1 SRC PXN TNC
"ALZHEIMER DISEASE-AMYLOID SECRETASE PATHWAY%PANTHER PATHWAY%P00003"	0.149791955617198	0.260675590446749	0.131457611642763	0.467088434726723	1.24893321785299	57	CACNA1C MAPK12 APP CACNB2 PRKCG MAPK11 ADAM10 APBA2 MAPK9 MAPK10 CACNA1D ADAM9 PRKCA MAPK7 KLC1 MAPK4 PCSK2 FURIN CACNB1 APBA1
"ALZHEIMER DISEASE-PRESENILIN PATHWAY%PANTHER PATHWAY%P00004"	1e-10	2.29863959830131e-09		0.767581933866186	2.18766892472869	92	FZD1 MMP2 LRP1 FSTL1 MMP14 ACTA2 TCF7L1 MMP19 ACTG2 APBB2 MMP23B LRP4 MMP16 PVRL1 WNT2B MMP17 FZD7 WNT11 APP FZD2 WNT5A NOTCH4 WNT4 WNT9A MMP13 LRP3 WNT7A RBPJ LRP6 WNT2 CTNNB1 NOTCH1 WNT7B TRIM2 NOTCH3 TRPC1 FZD10 ACTB TRPC6 DVL3 WNT3 LRP5 WNT10A
"AMB2 INTEGRIN SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AMB2 INTEGRIN SIGNALING"	0.000268943678332161	0.00149002479510544	0.49849310876659	0.778469578555978	1.8462896842941	27	MMP2 LRP1 JAM3 CTGF PLAU SELP THY1
"AMEBOIDAL-TYPE CELL MIGRATION%GOBP%GO:0001667"	7.58308075094721e-05	0.000506598170206455	0.538434096309916	0.65449025006589	1.80552793174646	70	LOXL2 SLIT2 SCG2 FAP EGR3 ZEB2 TBX1 NR4A1 PLXND1 MEGF8 ARSB GREM1 CYP1B1 KIT KDR CRB2 EPHB4 DPP4 MYH9 FGF2 CDH13 EFNB2 HTR2B NRP1 NANOS1 PITX2 ROBO1 ID1 SEMA3A STARD13 NOV LEF1
"AMIDE BIOSYNTHETIC PROCESS%GOBP%GO:0043604"	1e-10	2.29863959830131e-09		-0.531574500586433	-2.19153681478712	347	MRPL14 MRPL16 MRPS18A WARS MRPL11 MRPL2 TARS2 TSFM RPL39L MRPL18 MRPS6 MRPS17 MRPS18B MRPL38 ASL MRPS30 MRPS22 MRPS18C MRPL9 MRPL4 MRPS26 MRPL52 KARS MRPL24 EIF2B3 ATPIF1 ICT1 PPA1 MRPS24 MRPL15 RPS6 MRPS23 CHCHD1 MRPS7 TRNAU1AP MRPL22 MRPL23 EIF3I MRPS11 NHP2L1 NHP2 MRPL21 GATC MRPL34 MRPL53 TUFM MRPS15 MRPL49 MRPL37 AURKAIP1 MRPL54 MRPL55 RPS10 MRPL12 MRPL36 ALOXE3 MRPL17 GBA MRPL27 PPA2 MRPL20 NARS2 MRPL13 TRMT112 NDUFA7 MRPL43 MCTS1 RPS19 ASNSD1 AARS MRPL40 RPLP2 MRPS28 MRPL35 FTSJ1 MRPL51 MRPL47 MRPL32 MRPS33 RPL28 DAP3 UBA52 ABCE1 MRPL46 COPS5 RPL22L1 MRPS34 YARS2 MRPS16 MTHFD1 RPS6KB2 PAIP1 MGST2 MRPS12 MRPS9 EIF2S1 MRPL42 MRPS25 MRPL41 MRPS14 RPS29 RPL29 ASNS MRPL30 MRPS36 RBM4 RPL18A MARS EIF3M RPL26L1 GADD45GIP1 C12orf65 MARS2 EIF4A1 NARS EEF2K POLG2 RPLP1 RPL35 MRPL48 RPL41 RPL39 AIMP1 RPS8 MTHFD1L ST6GALNAC1 ERAL1 DARS2 EIF1AX CNDP2 RPL27A RPL23A FARSA MRPL10 MRPS5 MRPL39 RPS26 QRSL1 RPL38 RPSA RPL15 CHAC2 RPS15 FARS2 MRPL44 EIF3G MRPL28 RPS21 RPS3A RPS18 MRPL1 MTHFS RPL7L1 GSS YARS RPS25 EIF2B5 RPL35A IARS2 EIF2B1 CARS
"AMINE CATABOLIC PROCESS%GOBP%GO:0009310"	0.338345864661654	0.478740275005131	0.115734447701689	-0.445893412763985	-1.10274925941391	18	IDO1 PAOX SAT1 KMO KYNU CHDH
"AMINE COMPOUND SLC TRANSPORTERS%REACTOME%R-HSA-425428.1"	0.638983050847458	0.756985460976259	0.0587185879555941	0.41895908904823	0.879070482640691	15	SLC6A1 SLC6A11 SLC14A1 SLC6A6 SLC6A20
"AMINE METABOLIC PROCESS%GOBP%GO:0009308"	0.531976744186046	0.666366768650913	0.0601186142531851	0.376585164124753	0.946980187983921	38	AOC3 INMT MOXD1 VCAM1 SMOX TDO2
"AMINO ACID ACTIVATION%GOBP%GO:0043038"	0.00109696913195602	0.00485733009939458	0.45505986738723	-0.574949701186936	-1.79005834457281	47	WARS TARS2 KARS PPA1 GATC PPA2 NARS2 AARS YARS2 MARS MARS2 NARS POLG2 AIMP1 DARS2 FARSA QRSL1 FARS2 YARS IARS2 CARS AIMP2 DARS WARS2
"AMINO ACID AND DERIVATIVE METABOLISM%REACTOME DATABASE ID RELEASE 61%71291"	1e-10	2.29863959830131e-09		-0.494497807630607	-2.00561146923303	308	PSMB9 PSME2 PSME1 PSMB8 PSMB10 DIO1 IDO1 PSMA6 PSMA5 PSMB4 PSMD4 HSD17B10 SQRDL RPL39L PSMC2 PSMA3 ACAT1 NQO1 ASL OAZ1 HIBADH PSMB1 PSMB3 KARS GRHPR LIPT1 PXMP2 ENOPH1 PSMA2 RPS6 PSMA4 PSMB6 PDHA1 NDUFAB1 PSMC6 HAL PSMD7 PSMD14 PAOX FAU RPS10 PSMD9 PSMD11 SHFM1 TMLHE PSMC3 DDO PSMB2 IL4I1 RPS19 CKMT2 RPLP2 OAZ3 PCBD1 BCAT2 PSMA7 MTAP RPL28 UBA52 PSMD13 APIP EEFSEC GSTZ1 PIPOX RPL22L1 TST AMT SAT1 GCDH PSMD6 RPS29 RPL29 ASNS TXNRD1 RPL18A CKMT1B MARS RPL26L1 GLS2 DDC PSMA1 PYCR2 PSMB5 MCCC1 RPLP1 RPL35 BCKDHA PSMD10 RPL41 GLUL RPL39 AIMP1 RPS8 BCKDK ASRGL1 PSMC1 KMO RPL27A RPL23A ADI1 KYNU GOT1 GLDC PDHX PSMB7 PPM1K AGMAT GCAT RPS26 LIPT2 RPL38 CHDH PSMF1 RPSA RPL15 SMS RPS15 RPS21 RPS3A RPS18 SLC5A5 ALDH6A1 QDPR ACAD8 RPS25 MAT1A RPL35A CSAD PDHB RPL36AL RPL24 DLAT BCKDHB PSMC5 AIMP2 PSMD2 PSMD12 AMD1 DARS RPL36A CKMT1A
"AMINO ACID AND OLIGOPEPTIDE SLC TRANSPORTERS%REACTOME%R-HSA-425374.1"	0.994202898550725	0.999265427998887	0.030918431706181	0.198643406090839	0.500602495426553	39	SLC7A10 SLC36A1 SLC43A1 SLC38A4 SLC7A6 SLC7A1 SLC6A6 SLC17A5 SLC7A5 SLC6A20
"AMINO ACID SYNTHESIS AND INTERCONVERSION (TRANSAMINATION)%REACTOME DATABASE ID RELEASE 61%70614"	0.975535168195719	0.989416497372828	0.0344174840212229	0.241414079936127	0.572559721930576	27	SERINC5 NAALAD2 ASPG SERINC1 NAT8L PSAT1 SERINC3 GLS GPT FOLH1 RIMKLA
"AMINO ACID TRANSPORT ACROSS THE PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 61%352230"	0.535168195718654	0.66889507560354	0.062249042949858	0.403453853824422	0.9568680767031	27	SLC7A10 SLC36A1 SLC43A1 SLC38A4 SLC7A6 SLC7A1 SLC6A6 SLC7A5 SLC6A20
"AMINO ACID TRANSPORT%GOBP%GO:0006865"	0.347129506008011	0.487607969595762	0.0770736734944102	0.39194902877719	1.07724883186682	68	PDPN SH3BP4 SLC7A10 SLC6A1 SLC36A1 SLC43A1 SLC38A4 SLC6A17 SYT1 SLC7A6 SLC7A1 SLC6A6 SERINC1 SLC38A7 SLC7A5 PPFIA1 PPFIA4 SLC6A20
"AMINO SUGAR METABOLIC PROCESS%GOBP%GO:0006040"	0.524271844660194	0.65967943918422	0.103958471559957	-0.334543775986433	-0.959553522162751	33	OVGP1 CHI3L1 RENBP NAGK CHST4 GNPNAT1
"AMINOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0006023"	1e-10	2.29863959830131e-09		0.77613818104354	2.21205490261109	92	BGN CHSY3 VCAN GPC6 CHSY1 GALNT5 OGN CHPF DCN SDC2 XYLT1 HSPG2 GPC1 OMD CSPG4 LUM SDC1 ANGPT1 NDST1 HAS1 CHST15 HS2ST1 B3GAT1 HAS2 HS3ST2 DSE FMOD EXT1 CHST14 CHST3 DSEL HS3ST3B1 ST3GAL2 CSGALNACT2 ST3GAL1 PRELP CHST11 UGDH
"AMINOGLYCAN CATABOLIC PROCESS%GOBP%GO:0006026"	1.51559961670679e-05	0.000121532144264676	0.593325476396405	0.728348335706983	1.92034547724182	53	BGN VCAN GPC6 OGN DCN SDC2 HSPG2 GPC1 OMD CSPG4 LUM SDC1 TMEM2 LYVE1 ARSB FMOD
"AMINOGLYCAN METABOLIC PROCESS%GOBP%GO:0006022"	7.47542317352454e-10	1.38345376834992e-08	0.801215574617779	0.700429842758113	2.0755072528322	122	BGN CHSY3 VCAN GPC6 CHSY1 GALNT5 OGN CHPF DCN SDC2 XYLT1 HSPG2 GPC1 OMD CSPG4 LUM SDC1 ANGPT1 TMEM2 NDST1 LYVE1 HAS1 CHST15 HS2ST1 B3GAT1 ARSB HAS2 HS3ST2 DSE FMOD EXT1 CHST14 CHST3 DSEL FGF2 HS3ST3B1 ST3GAL2 CSGALNACT2 ST3GAL1 PRELP CHST11 UGDH
"AMMONIUM ION METABOLIC PROCESS%GOBP%GO:0097164"	0.202380952380952	0.324771434527532	0.245041785430996	-0.307158771347716	-1.11655338136381	124	RARRES3 MBOAT1 GCH1 DBI HRASLS2 CLN3 PLA2G2D CSNK2B CHPT1 ACER2 PAOX CEPT1 GBA TMLHE LPCAT4 ABHD3 STARD7 PLA2G3 PLA2G16 SULT1A3 SLC44A4 SAT1 SMPD2
"AMMONIUM TRANSPORT%GOBP%GO:0015696"	0.39413680781759	0.534292688005368	0.0808589150280032	0.489907645609582	1.07925080550668	19	AQP1 SLC22A3 PDZK1 SLC12A2 SEC14L1
"AMPLIFICATION OF SIGNAL FROM THE KINETOCHORES%REACTOME%R-HSA-141424.2"	1.80700421307197e-07	2.11724785878661e-06	0.690132458796796	-0.603797138017422	-2.13468688477103	88	NUP85 CENPM AURKB NUP37 BIRC5 KIF2C PLK1 BUB3 MAD2L1 NDC80 CENPN DSN1 CDC20 SKA1 SPC24 CENPL CENPQ ITGB3BP SGOL1 ZWINT NUF2 KNTC1 CENPH DYNC1LI1 CENPE SPC25 KIF18A BUB1 B9D2 APITD1 CENPK CDCA8 ERCC6L CENPI PPP2R5D PMF1 CENPA NUDC SGOL2 NUP107 ZWILCH DYNLL1 RANGAP1 BUB1B MIS12 XPO1 SEC13 NSL1
"AMPLIFICATION OF SIGNAL FROM UNATTACHED KINETOCHORES VIA A MAD2 INHIBITORY SIGNAL%REACTOME DATABASE ID RELEASE 61%141444"	1.80700421307197e-07	2.11724785878661e-06	0.690132458796796	-0.603797138017422	-2.13468688477103	88	NUP85 CENPM AURKB NUP37 BIRC5 KIF2C PLK1 BUB3 MAD2L1 NDC80 CENPN DSN1 CDC20 SKA1 SPC24 CENPL CENPQ ITGB3BP SGOL1 ZWINT NUF2 KNTC1 CENPH DYNC1LI1 CENPE SPC25 KIF18A BUB1 B9D2 APITD1 CENPK CDCA8 ERCC6L CENPI PPP2R5D PMF1 CENPA NUDC SGOL2 NUP107 ZWILCH DYNLL1 RANGAP1 BUB1B MIS12 XPO1 SEC13 NSL1
"AMYLOID FIBER FORMATION%REACTOME%R-HSA-977225.4"	0.263345195729537	0.396330658206447	0.161978948883402	-0.331404524697871	-1.09637851133291	59	UBE2L6 B2M H2AFZ H2AFX HIST1H2BJ HIST2H4A HIST1H2AC UBA52 SIAH2 HIST1H2BD HIST2H2BE LYZ HIST2H2AA3 HIST2H3C HIST1H2BC HIST1H2BO HIST1H4H HIST1H2BK H3F3A SIAH1 USP9X
"ANAPHASE-PROMOTING COMPLEX-DEPENDENT CATABOLIC PROCESS%GOBP%GO:0031145"	1e-10	2.29863959830131e-09		-0.736921277969151	-2.50358929068508	76	PSMB9 PSME2 PSME1 PSMB8 PSMB10 PSMA6 PSMA5 PSMB4 PSMD4 AURKB CCNB1 PSMC2 PSMA3 PTTG1 PLK1 BUB3 PSMB1 PSMB3 MAD2L1 UBE2E1 PSMA2 CDC20 PSMA4 CDK1 PSMB6 ANAPC11 PSMC6 PSMD7 UBE2C PSMD14 PSMD9 PSMD11 ANAPC10 UBE2S PSMC3 PSMB2 PSMA7 ANAPC7 UBA52 PSMD13
